Condition	Model	Seller rating	Seller rating count	Duration	Number of pictures	Length of description	End Weekday	Start Weekday	End Hour	Handling time	Global shipping	Shipping Locations	Shipping Type	Return accepted	Price
2.0	1992.0	3.0	7.0	2.0	234.0	7.0	7.0	16.0	2.0	0.0	1.0	5.0	0.0	0.99
2.0	1962.0	5.0	7.0	1.0	181.0	5.0	5.0	22.0	1.0	1.0	249.0	7.0	1.0	0.99
2.0	1971.0	4.0	7.0	2.0	599.0	5.0	5.0	17.0	2.0	1.0	249.0	7.0	0.0	0.97
2.0	1971.0	5.0	7.0	1.0	1051.0	7.0	7.0	2.0	2.0	1.0	249.0	7.0	0.0	6.56
2.0	1969.0	5.0	7.0	6.0	901.0	5.0	5.0	0.0	1.0	0.0	1.0	5.0	1.0	0.99
2.0	1984.0	6.0	5.0	1.0	356.0	4.0	6.0	14.0	1.0	0.0	249.0	5.0	1.0	2.5
2.0	2007.0	5.0	5.0	2.0	419.0	3.0	5.0	2.0	3.0	0.0	1.0	5.0	0.0	20.5
2.0	2012.0	4.0	3.0	5.0	448.0	3.0	7.0	17.0	2.0	0.0	1.0	5.0	1.0	1.36
2.0	1967.0	3.0	7.0	4.0	986.0	6.0	6.0	15.0	1.0	0.0	249.0	7.0	1.0	2.49
2.0	2013.0	5.0	7.0	1.0	4187.0	1.0	1.0	1.0	1.0	0.0	4.0	5.0	1.0	2.07
2.0	1962.0	4.0	5.0	10.0	810.0	3.0	5.0	1.0	3.0	0.0	249.0	5.0	0.0	6.99
2.0	2007.0	3.0	7.0	3.0	276.0	7.0	7.0	23.0	3.0	1.0	40.0	7.0	1.0	19.28
2.0	1971.0	4.0	7.0	2.0	623.0	3.0	3.0	15.0	2.0	0.0	1.0	5.0	0.0	0.97
2.0	2007.0	3.0	3.0	2.0	176.0	6.0	3.0	22.0	2.0	0.0	249.0	7.0	0.0	12.51
2.0	1969.0	4.0	7.0	1.0	464.0	3.0	3.0	1.0	1.0	0.0	1.0	5.0	1.0	13.5
2.0	1968.0	5.0	7.0	6.0	4201.0	6.0	6.0	3.0	1.0	0.0	249.0	7.0	1.0	0.99
2.0	1962.0	3.0	5.0	7.0	2536.0	4.0	6.0	7.0	1.0	0.0	1.0	5.0	1.0	0.99
2.0	1992.0	3.0	5.0	2.0	57.0	1.0	3.0	2.0	2.0	1.0	40.0	7.0	1.0	1.99
2.0	1992.0	4.0	5.0	2.0	544.0	6.0	1.0	1.0	1.0	0.0	1.0	5.0	1.0	2.99
2.0	1968.0	7.0	5.0	2.0	2072.0	4.0	6.0	2.0	1.0	0.0	249.0	7.0	1.0	12.95
2.0	2007.0	5.0	3.0	1.0	100.0	3.0	7.0	0.0	2.0	1.0	40.0	7.0	0.0	0.99
2.0	2013.0	5.0	7.0	1.0	590.0	1.0	1.0	0.0	1.0	0.0	249.0	7.0	1.0	0.99
2.0	1967.0	5.0	7.0	2.0	1187.0	2.0	2.0	3.0	4.0	1.0	14.0	7.0	0.0	9.99
2.0	1998.0	3.0	7.0	1.0	152.0	6.0	6.0	4.0	2.0	0.0	1.0	5.0	0.0	0.69
2.0	1971.0	5.0	7.0	1.0	96.0	5.0	5.0	21.0	3.0	0.0	249.0	5.0	0.0	1.75
2.0	2007.0	5.0	7.0	1.0	4189.0	1.0	1.0	1.0	1.0	0.0	4.0	5.0	1.0	2.07
2.0	1967.0	4.0	5.0	3.0	155.0	6.0	1.0	1.0	3.0	0.0	1.0	7.0	0.0	0.99
2.0	1967.0	3.0	7.0	5.0	1172.0	1.0	1.0	1.0	2.0	0.0	1.0	7.0	0.0	5.5
2.0	1971.0	4.0	5.0	4.0	140.0	6.0	1.0	3.0	1.0	0.0	1.0	3.0	1.0	24.5
2.0	2013.0	6.0	3.0	3.0	1686.0	7.0	4.0	0.0	0.0	0.0	1.0	5.0	1.0	1.51
2.0	1967.0	5.0	3.0	1.0	524.0	2.0	6.0	15.0	1.0	0.0	1.0	5.0	1.0	1.99
2.0	1997.0	6.0	7.0	3.0	932.0	5.0	5.0	1.0	1.0	0.0	249.0	7.0	1.0	11.49
2.0	1971.0	4.0	3.0	5.0	313.0	7.0	4.0	2.0	2.0	0.0	1.0	5.0	0.0	0.01
2.0	2006.0	7.0	7.0	1.0	1468.0	5.0	5.0	1.0	1.0	0.0	249.0	7.0	1.0	15.99
2.0	1971.0	5.0	3.0	2.0	310.0	4.0	1.0	0.0	5.0	0.0	1.0	5.0	0.0	23.0
1.0	1967.0	3.0	7.0	4.0	1206.0	2.0	2.0	6.0	3.0	0.0	1.0	5.0	1.0	10.0
2.0	1968.0	5.0	7.0	1.0	4142.0	1.0	1.0	0.0	1.0	0.0	4.0	5.0	1.0	1.89
2.0	1969.0	5.0	5.0	1.0	153.0	5.0	7.0	22.0	1.0	0.0	249.0	5.0	1.0	31.0
2.0	1971.0	3.0	7.0	4.0	1120.0	6.0	6.0	18.0	1.0	0.0	249.0	7.0	1.0	1.99
2.0	1967.0	5.0	7.0	2.0	443.0	2.0	2.0	1.0	1.0	0.0	249.0	5.0	1.0	1.99
2.0	1999.0	3.0	7.0	1.0	1135.0	5.0	5.0	19.0	3.0	0.0	1.0	5.0	1.0	3.25
2.0	1971.0	3.0	5.0	1.0	447.0	4.0	6.0	2.0	2.0	0.0	1.0	5.0	0.0	15.49
2.0	2007.0	5.0	3.0	1.0	375.0	7.0	4.0	17.0	1.0	0.0	1.0	5.0	1.0	12.05
2.0	1965.0	6.0	7.0	1.0	272.0	3.0	3.0	0.0	1.0	0.0	249.0	5.0	1.0	1.29
2.0	1992.0	3.0	3.0	1.0	133.0	6.0	3.0	8.0	2.0	0.0	1.0	5.0	0.0	5.04
2.0	1992.0	5.0	3.0	1.0	707.0	4.0	1.0	23.0	2.0	1.0	249.0	7.0	1.0	26.0
2.0	1971.0	4.0	1.0	1.0	207.0	2.0	1.0	15.0	2.0	1.0	40.0	7.0	1.0	4.51
2.0	1969.0	5.0	7.0	1.0	4166.0	1.0	1.0	0.0	1.0	0.0	4.0	5.0	1.0	0.99
2.0	1968.0	6.0	7.0	5.0	870.0	6.0	6.0	0.0	1.0	0.0	249.0	7.0	1.0	4.99
2.0	1971.0	3.0	7.0	4.0	1027.0	4.0	4.0	3.0	1.0	0.0	249.0	7.0	1.0	2.55
2.0	1983.0	5.0	3.0	2.0	72.0	5.0	2.0	15.0	1.0	0.0	249.0	7.0	1.0	27.02
2.0	2013.0	3.0	5.0	2.0	57.0	7.0	2.0	23.0	2.0	1.0	40.0	7.0	1.0	1.99
2.0	1967.0	5.0	3.0	4.0	2211.0	6.0	3.0	1.0	2.0	0.0	249.0	7.0	1.0	21.0
2.0	2007.0	4.0	7.0	1.0	394.0	5.0	5.0	0.0	1.0	0.0	249.0	7.0	1.0	24.26
2.0	1965.0	4.0	5.0	1.0	448.0	1.0	3.0	1.0	1.0	0.0	1.0	5.0	1.0	4.99
2.0	1971.0	3.0	3.0	3.0	127.0	7.0	4.0	20.0	3.0	1.0	40.0	7.0	0.0	20.49
2.0	1967.0	5.0	3.0	4.0	406.0	4.0	1.0	3.0	1.0	0.0	249.0	3.0	1.0	33.02
1.0	1971.0	4.0	7.0	1.0	229.0	1.0	1.0	3.0	1.0	0.0	1.0	5.0	1.0	2.99
2.0	1971.0	8.0	7.0	1.0	175.0	7.0	7.0	15.0	1.0	0.0	249.0	5.0	1.0	2.0
2.0	1965.0	3.0	7.0	3.0	998.0	3.0	3.0	15.0	2.0	1.0	40.0	7.0	0.0	14.99
2.0	1965.0	5.0	7.0	7.0	901.0	7.0	7.0	18.0	1.0	0.0	1.0	5.0	1.0	0.99
2.0	2013.0	5.0	7.0	7.0	303.0	1.0	1.0	0.0	1.0	1.0	40.0	7.0	1.0	7.52
2.0	1967.0	3.0	7.0	2.0	1989.0	6.0	6.0	5.0	1.0	0.0	249.0	7.0	1.0	8.0
2.0	1967.0	3.0	7.0	3.0	74.0	2.0	2.0	1.0	2.0	0.0	1.0	5.0	0.0	5.07
1.0	1967.0	5.0	5.0	5.0	800.0	2.0	4.0	17.0	1.0	0.0	249.0	7.0	1.0	1.09
2.0	1970.0	2.0	7.0	4.0	38.0	7.0	7.0	22.0	2.0	1.0	40.0	7.0	1.0	2.35
2.0	1967.0	5.0	7.0	2.0	857.0	5.0	5.0	0.0	1.0	0.0	249.0	7.0	1.0	13.5
2.0	1971.0	4.0	7.0	1.0	319.0	2.0	2.0	1.0	1.0	0.0	1.0	5.0	1.0	20.5
2.0	2007.0	3.0	3.0	2.0	226.0	7.0	4.0	1.0	2.0	0.0	1.0	5.0	0.0	15.49
2.0	1965.0	5.0	7.0	1.0	342.0	1.0	1.0	0.0	1.0	0.0	1.0	5.0	1.0	0.99
2.0	1992.0	3.0	7.0	1.0	926.0	7.0	7.0	4.0	1.0	0.0	249.0	7.0	1.0	1.49
2.0	1970.0	5.0	7.0	1.0	442.0	6.0	6.0	3.0	2.0	0.0	1.0	5.0	0.0	10.99
2.0	1967.0	4.0	7.0	1.0	89.0	2.0	2.0	17.0	3.0	0.0	1.0	7.0	0.0	4.24
1.0	1971.0	3.0	7.0	6.0	502.0	3.0	3.0	2.0	1.0	1.0	40.0	7.0	1.0	7.77
2.0	2007.0	4.0	3.0	2.0	246.0	2.0	6.0	1.0	3.0	1.0	40.0	7.0	1.0	20.52
2.0	1971.0	6.0	7.0	1.0	326.0	4.0	4.0	3.0	3.0	0.0	249.0	7.0	1.0	14.99
2.0	1971.0	4.0	3.0	5.0	336.0	5.0	2.0	5.0	2.0	0.0	1.0	5.0	1.0	0.99
2.0	1971.0	5.0	7.0	2.0	691.0	6.0	6.0	2.0	2.0	1.0	40.0	7.0	1.0	2.99
2.0	1962.0	3.0	7.0	7.0	2536.0	4.0	4.0	18.0	1.0	0.0	1.0	5.0	1.0	0.99
2.0	1969.0	5.0	7.0	9.0	459.0	2.0	2.0	4.0	1.0	0.0	1.0	5.0	1.0	5.75
2.0	1970.0	5.0	7.0	6.0	5014.0	7.0	7.0	0.0	1.0	1.0	40.0	7.0	1.0	9.88
2.0	1967.0	5.0	5.0	1.0	153.0	5.0	7.0	1.0	1.0	0.0	249.0	5.0	1.0	6.05
2.0	1962.0	3.0	7.0	1.0	56.0	7.0	7.0	1.0	2.0	1.0	40.0	7.0	1.0	1.99
2.0	1965.0	5.0	7.0	1.0	3384.0	1.0	1.0	1.0	1.0	0.0	4.0	5.0	1.0	12.0
2.0	2007.0	3.0	3.0	2.0	151.0	4.0	1.0	20.0	2.0	0.0	1.0	3.0	0.0	4.0
2.0	2012.0	5.0	7.0	1.0	597.0	1.0	1.0	0.0	1.0	0.0	249.0	7.0	1.0	0.99
1.0	2007.0	3.0	3.0	3.0	259.0	4.0	1.0	2.0	2.0	0.0	1.0	5.0	0.0	13.7
2.0	1992.0	5.0	7.0	1.0	590.0	1.0	1.0	1.0	1.0	0.0	249.0	7.0	1.0	0.99
2.0	1971.0	4.0	7.0	2.0	599.0	5.0	5.0	23.0	2.0	1.0	249.0	7.0	0.0	1.75
2.0	1965.0	4.0	5.0	1.0	449.0	4.0	6.0	13.0	2.0	1.0	40.0	7.0	0.0	3.0
2.0	2007.0	4.0	7.0	2.0	648.0	4.0	4.0	18.0	2.0	1.0	249.0	7.0	0.0	0.97
2.0	2012.0	4.0	5.0	1.0	211.0	2.0	4.0	16.0	1.0	1.0	40.0	7.0	0.0	1.98
2.0	1965.0	3.0	7.0	4.0	1014.0	1.0	1.0	3.0	1.0	0.0	249.0	7.0	0.0	5.24
2.0	1965.0	5.0	10.0	2.0	1152.0	1.0	5.0	3.0	1.0	0.0	1.0	3.0	0.0	9.99
2.0	1971.0	4.0	3.0	1.0	130.0	3.0	7.0	23.0	2.0	1.0	40.0	7.0	0.0	0.01
2.0	1970.0	4.0	5.0	6.0	810.0	2.0	4.0	18.0	3.0	0.0	249.0	5.0	0.0	6.99
1.0	2005.0	5.0	5.0	1.0	202.0	3.0	5.0	21.0	1.0	0.0	249.0	5.0	1.0	4.39
2.0	1967.0	5.0	7.0	2.0	320.0	1.0	1.0	1.0	3.0	1.0	40.0	7.0	0.0	1.49
2.0	1968.0	5.0	7.0	2.0	400.0	5.0	5.0	1.0	1.0	0.0	1.0	5.0	1.0	0.99
2.0	1971.0	5.0	7.0	4.0	210.0	4.0	4.0	21.0	2.0	1.0	40.0	7.0	1.0	25.0
2.0	1967.0	3.0	7.0	3.0	1044.0	5.0	5.0	12.0	2.0	0.0	1.0	7.0	0.0	5.0
2.0	1967.0	5.0	5.0	1.0	218.0	3.0	5.0	20.0	4.0	0.0	249.0	7.0	1.0	1.5
2.0	1962.0	6.0	1.0	3.0	466.0	5.0	4.0	14.0	1.0	1.0	249.0	7.0	1.0	1.99
2.0	1971.0	5.0	5.0	1.0	153.0	5.0	7.0	20.0	1.0	0.0	249.0	5.0	1.0	2.83
2.0	1971.0	1.0	3.0	3.0	238.0	2.0	6.0	0.0	2.0	0.0	1.0	7.0	0.0	23.35
2.0	2007.0	3.0	7.0	3.0	411.0	7.0	7.0	4.0	2.0	0.0	1.0	5.0	0.0	6.99
1.0	1965.0	5.0	7.0	3.0	248.0	4.0	4.0	19.0	1.0	0.0	249.0	7.0	0.0	0.5
2.0	1968.0	4.0	7.0	1.0	570.0	7.0	7.0	23.0	2.0	1.0	249.0	7.0	0.0	0.99
2.0	1992.0	6.0	7.0	3.0	960.0	7.0	7.0	19.0	1.0	0.0	249.0	7.0	1.0	0.99
2.0	1971.0	4.0	3.0	5.0	140.0	4.0	1.0	3.0	1.0	0.0	1.0	3.0	1.0	28.57
2.0	1971.0	5.0	7.0	1.0	4166.0	1.0	1.0	0.0	1.0	0.0	4.0	5.0	1.0	4.0
2.0	1969.0	4.0	7.0	1.0	264.0	5.0	5.0	1.0	2.0	0.0	1.0	5.0	1.0	5.5
2.0	1971.0	5.0	10.0	1.0	353.0	7.0	4.0	6.0	1.0	0.0	249.0	7.0	1.0	0.99
2.0	1962.0	3.0	7.0	7.0	2536.0	1.0	1.0	6.0	1.0	0.0	1.0	5.0	1.0	0.99
2.0	1971.0	2.0	3.0	3.0	14.0	6.0	3.0	23.0	2.0	1.0	40.0	7.0	0.0	20.0
2.0	1999.0	4.0	7.0	5.0	285.0	5.0	5.0	2.0	1.0	0.0	1.0	5.0	1.0	0.99
2.0	1970.0	5.0	7.0	3.0	100.0	4.0	4.0	2.0	4.0	1.0	3.0	7.0	0.0	51.0
2.0	1970.0	5.0	7.0	2.0	306.0	3.0	3.0	1.0	1.0	0.0	249.0	7.0	0.0	19.99
2.0	1967.0	4.0	7.0	1.0	448.0	7.0	7.0	1.0	1.0	0.0	1.0	5.0	1.0	4.99
2.0	1971.0	5.0	7.0	1.0	4148.0	1.0	1.0	0.0	1.0	0.0	4.0	5.0	1.0	4.26
2.0	1971.0	5.0	5.0	1.0	153.0	6.0	1.0	19.0	1.0	0.0	249.0	5.0	1.0	4.69
2.0	2013.0	4.0	7.0	3.0	13.0	6.0	6.0	2.0	2.0	1.0	249.0	7.0	1.0	4.0
2.0	1963.0	6.0	7.0	3.0	1160.0	2.0	2.0	20.0	1.0	0.0	249.0	7.0	1.0	4.99
2.0	1971.0	6.0	7.0	2.0	1033.0	1.0	1.0	18.0	1.0	0.0	249.0	7.0	1.0	0.99
2.0	1967.0	4.0	7.0	1.0	278.0	3.0	3.0	6.0	1.0	0.0	4.0	5.0	1.0	5.99
2.0	2012.0	6.0	1.0	2.0	298.0	4.0	3.0	7.0	1.0	1.0	249.0	7.0	1.0	1.99
2.0	1967.0	4.0	7.0	3.0	17.0	4.0	4.0	23.0	2.0	1.0	40.0	7.0	1.0	5.5
2.0	1971.0	4.0	5.0	3.0	435.0	6.0	1.0	17.0	2.0	1.0	40.0	7.0	1.0	22.0
2.0	1971.0	5.0	7.0	1.0	1812.0	7.0	7.0	1.0	1.0	0.0	2.0	7.0	1.0	38.89
2.0	1971.0	3.0	7.0	4.0	1120.0	6.0	6.0	18.0	1.0	0.0	249.0	7.0	1.0	2.25
2.0	1970.0	3.0	3.0	1.0	68.0	7.0	4.0	23.0	2.0	1.0	40.0	7.0	1.0	4.26
2.0	2009.0	4.0	7.0	2.0	161.0	4.0	4.0	1.0	5.0	0.0	1.0	5.0	1.0	10.5
2.0	1969.0	6.0	5.0	1.0	607.0	2.0	4.0	1.0	1.0	0.0	1.0	5.0	1.0	2.58
2.0	1967.0	4.0	7.0	6.0	1016.0	1.0	1.0	0.0	1.0	1.0	5.0	7.0	1.0	5.5
2.0	1971.0	5.0	5.0	5.0	862.0	3.0	5.0	21.0	1.0	0.0	1.0	5.0	1.0	20.0
2.0	2000.0	5.0	5.0	2.0	204.0	2.0	4.0	3.0	3.0	0.0	249.0	7.0	0.0	1.5
2.0	2005.0	4.0	5.0	1.0	111.0	2.0	4.0	3.0	1.0	1.0	249.0	7.0	1.0	2.49
2.0	1971.0	5.0	3.0	1.0	397.0	1.0	5.0	15.0	2.0	0.0	1.0	5.0	1.0	1.29
2.0	1971.0	4.0	3.0	5.0	558.0	6.0	3.0	17.0	2.0	1.0	40.0	7.0	0.0	15.71
2.0	1992.0	3.0	7.0	2.0	930.0	7.0	7.0	0.0	3.0	0.0	1.0	3.0	0.0	19.99
2.0	1971.0	5.0	1.0	2.0	290.0	7.0	6.0	15.0	1.0	1.0	249.0	7.0	1.0	1.99
2.0	1965.0	3.0	7.0	1.0	56.0	7.0	7.0	2.0	2.0	1.0	40.0	7.0	1.0	2.99
2.0	1971.0	5.0	5.0	2.0	218.0	3.0	5.0	20.0	4.0	0.0	249.0	7.0	1.0	8.0
2.0	1967.0	4.0	3.0	5.0	390.0	5.0	2.0	5.0	2.0	0.0	1.0	5.0	1.0	2.25
2.0	1967.0	4.0	7.0	1.0	1458.0	6.0	6.0	18.0	2.0	0.0	249.0	7.0	1.0	19.0
2.0	1967.0	4.0	7.0	1.0	1458.0	6.0	6.0	18.0	2.0	0.0	249.0	7.0	1.0	6.22
2.0	1970.0	3.0	7.0	3.0	856.0	1.0	1.0	2.0	3.0	0.0	1.0	3.0	0.0	14.99
2.0	1967.0	5.0	5.0	1.0	85.0	3.0	5.0	1.0	4.0	0.0	2.0	5.0	1.0	2.75
2.0	2012.0	3.0	7.0	2.0	1931.0	7.0	7.0	6.0	1.0	1.0	40.0	7.0	1.0	0.99
2.0	1970.0	5.0	7.0	5.0	938.0	7.0	7.0	18.0	1.0	0.0	249.0	7.0	0.0	15.5
2.0	2007.0	6.0	7.0	1.0	782.0	2.0	2.0	21.0	3.0	0.0	249.0	5.0	1.0	8.5
2.0	1967.0	6.0	5.0	10.0	2340.0	6.0	1.0	2.0	1.0	0.0	1.0	5.0	1.0	10.51
2.0	1967.0	4.0	3.0	1.0	123.0	3.0	7.0	23.0	2.0	1.0	40.0	7.0	0.0	0.01
2.0	1971.0	3.0	3.0	2.0	255.0	6.0	3.0	20.0	3.0	1.0	40.0	7.0	0.0	23.3
2.0	1992.0	3.0	7.0	2.0	120.0	6.0	6.0	18.0	2.0	0.0	1.0	5.0	0.0	2.75
2.0	1971.0	1.0	7.0	1.0	198.0	7.0	7.0	12.0	2.0	0.0	1.0	5.0	0.0	4.99
2.0	1965.0	0.0	7.0	1.0	15.0	5.0	5.0	4.0	2.0	0.0	1.0	7.0	0.0	0.99
2.0	1967.0	3.0	5.0	8.0	277.0	3.0	5.0	14.0	2.0	0.0	249.0	7.0	0.0	20.5
2.0	2007.0	2.0	5.0	3.0	543.0	7.0	2.0	23.0	3.0	0.0	249.0	7.0	0.0	19.49
1.0	1965.0	4.0	7.0	8.0	655.0	1.0	1.0	22.0	2.0	0.0	1.0	5.0	0.0	0.75
