#Ground truth number	Average finding working time (s)	Average finding finishing time (s)	Average voting working time (s)	Average voting finishing time (s)	Length of title
1	404.333333333	19237.0	18832.6666667	48.6666666667	27543.0	27494.3333333	56
2	61.6666666667	46213.3333333	46151.6666667	49.5	40709.0	40659.5	28
3	62.0	30986.3333333	30924.3333333	60.6666666667	31426.3333333	31365.6666667	38
4	187.0	52363.6666667	52176.6666667	37.6666666667	32339.3333333	32301.6666667	49
5	50.3333333333	31020.3333333	30970.0	135.8	38065.2	37929.4	43
6	565.333333333	28654.6666667	28089.3333333	60.0	31396.6666667	31336.6666667	53
7	96.0	32365.3333333	32269.3333333	79.6666666667	36064.0	35984.3333333	67
