Condition	Model	Region Code	Seller rating	Seller rating count	Duration	Number of pictures	Length of description	End Weekday	Start Weekday	End Hour	Handling time	Global shipping	Shipping Locations	Shipping Type	Return accepted	Price
2.0	6.0	3.0	98.0	4.0	3.0	4.0	756.0	3.0	7.0	23.0	2.0	0.0	1.0	5.0	0.0	43.0
2.0	4.0	3.0	99.5	5.0	7.0	9.0	269.0	5.0	5.0	17.0	1.0	1.0	40.0	7.0	0.0	137.5
2.0	4.0	3.0	100.0	1.0	3.0	3.0	375.0	1.0	5.0	15.0	2.0	0.0	1.0	7.0	0.0	167.0
1.0	2.0	1.0	99.3	5.0	3.0	6.0	2146.0	4.0	1.0	20.0	1.0	0.0	1.0	7.0	1.0	265.0
2.0	4.0	3.0	100.0	4.0	1.0	4.0	254.0	1.0	7.0	3.0	1.0	1.0	40.0	7.0	0.0	120.0
2.0	4.0	3.0	100.0	3.0	3.0	3.0	150.0	5.0	2.0	3.0	2.0	1.0	40.0	7.0	0.0	142.5
2.0	2.0	1.0	100.0	4.0	1.0	7.0	422.0	1.0	7.0	14.0	3.0	0.0	1.0	7.0	0.0	355.0
1.0	3.0	3.0	99.7	5.0	7.0	5.0	3970.0	2.0	2.0	17.0	1.0	0.0	1.0	5.0	0.0	102.0
2.0	4.0	3.0	100.0	2.0	7.0	4.0	262.0	7.0	7.0	23.0	2.0	1.0	40.0	7.0	0.0	144.5
2.0	7.0	3.0	99.4	7.0	7.0	6.0	3725.0	1.0	1.0	15.0	1.0	0.0	1.0	5.0	1.0	9.99
2.0	4.0	3.0	99.7	4.0	7.0	8.0	323.0	4.0	4.0	15.0	3.0	0.0	1.0	5.0	0.0	125.5
2.0	4.0	3.0	99.2	7.0	7.0	5.0	5754.0	1.0	1.0	1.0	3.0	1.0	40.0	7.0	1.0	160.01
1.0	3.0	3.0	100.0	1.0	7.0	9.0	494.0	5.0	5.0	4.0	1.0	0.0	1.0	5.0	1.0	56.0
2.0	1.0	1.0	100.0	3.0	3.0	9.0	377.0	7.0	4.0	22.0	2.0	1.0	5.0	7.0	0.0	113.0
2.0	2.0	1.0	100.0	1.0	5.0	5.0	199.0	2.0	4.0	1.0	2.0	1.0	40.0	7.0	0.0	420.0
2.0	3.0	3.0	99.6	4.0	3.0	12.0	1768.0	1.0	5.0	20.0	1.0	0.0	1.0	5.0	1.0	162.5
2.0	2.0	1.0	98.9	3.0	1.0	9.0	566.0	3.0	2.0	22.0	2.0	0.0	1.0	3.0	0.0	470.0
2.0	4.0	3.0	100.0	3.0	7.0	6.0	915.0	1.0	1.0	0.0	2.0	0.0	1.0	7.0	0.0	132.5
2.0	4.0	3.0	100.0	3.0	7.0	4.0	879.0	3.0	3.0	16.0	1.0	1.0	40.0	7.0	1.0	152.51
1.0	4.0	3.0	100.0	1.0	7.0	10.0	708.0	1.0	1.0	3.0	3.0	0.0	1.0	7.0	0.0	48.97
2.0	5.0	3.0	100.0	3.0	3.0	8.0	56.0	5.0	2.0	3.0	1.0	0.0	1.0	5.0	1.0	26.0
2.0	6.0	3.0	96.1	3.0	5.0	7.0	212.0	6.0	1.0	22.0	3.0	1.0	40.0	7.0	0.0	33.0
1.0	2.0	1.0	99.4	6.0	1.0	4.0	1203.0	1.0	7.0	22.0	1.0	1.0	40.0	7.0	1.0	1025.0
1.0	3.0	3.0	99.5	3.0	7.0	3.0	93.0	3.0	3.0	1.0	2.0	1.0	5.0	7.0	0.0	43.0
2.0	2.0	1.0	100.0	5.0	1.0	5.0	1213.0	6.0	5.0	19.0	1.0	1.0	40.0	7.0	1.0	345.0
2.0	4.0	3.0	99.4	11.0	3.0	3.0	4432.0	6.0	3.0	23.0	1.0	0.0	1.0	5.0	1.0	121.11
1.0	4.0	3.0	99.5	6.0	7.0	7.0	2102.0	5.0	5.0	1.0	2.0	0.0	1.0	5.0	1.0	61.0
2.0	3.0	3.0	100.0	3.0	7.0	6.0	530.0	3.0	3.0	6.0	1.0	0.0	249.0	5.0	0.0	172.51
2.0	1.0	1.0	99.6	5.0	5.0	5.0	2269.0	1.0	3.0	22.0	1.0	0.0	1.0	7.0	1.0	91.5
1.0	2.0	1.0	99.4	6.0	1.0	4.0	1203.0	7.0	6.0	17.0	1.0	1.0	40.0	7.0	1.0	320.0
2.0	3.0	3.0	100.0	3.0	7.0	3.0	203.0	2.0	2.0	15.0	1.0	1.0	40.0	7.0	0.0	147.5
2.0	4.0	3.0	100.0	0.0	7.0	5.0	164.0	3.0	3.0	19.0	2.0	0.0	1.0	7.0	0.0	180.5
2.0	6.0	3.0	0.0	0.0	10.0	6.0	63.0	7.0	4.0	3.0	2.0	0.0	1.0	7.0	0.0	30.0
2.0	2.0	1.0	100.0	2.0	7.0	3.0	70.0	7.0	7.0	21.0	3.0	0.0	1.0	7.0	0.0	20.99
2.0	7.0	3.0	100.0	1.0	7.0	6.0	543.0	3.0	3.0	10.0	2.0	1.0	40.0	7.0	0.0	2.04
2.0	5.0	3.0	100.0	0.0	5.0	5.0	23.0	3.0	5.0	0.0	2.0	0.0	1.0	7.0	0.0	30.0
1.0	3.0	3.0	100.0	3.0	7.0	9.0	5010.0	1.0	1.0	19.0	1.0	0.0	1.0	7.0	1.0	71.0
2.0	4.0	3.0	100.0	1.0	7.0	7.0	356.0	7.0	7.0	21.0	2.0	0.0	1.0	7.0	0.0	152.5
2.0	4.0	3.0	100.0	1.0	7.0	4.0	68.0	1.0	1.0	18.0	3.0	1.0	249.0	7.0	0.0	146.5
2.0	1.0	1.0	98.8	9.0	7.0	7.0	2877.0	3.0	3.0	3.0	1.0	0.0	1.0	5.0	1.0	132.5
2.0	4.0	3.0	99.1	5.0	7.0	8.0	267.0	1.0	1.0	17.0	2.0	0.0	1.0	3.0	1.0	162.5
6.0	6.0	3.0	91.7	3.0	7.0	4.0	100.0	2.0	2.0	2.0	2.0	0.0	1.0	5.0	0.0	112.5
2.0	4.0	3.0	100.0	3.0	7.0	4.0	3105.0	2.0	2.0	20.0	2.0	0.0	1.0	5.0	0.0	135.0
2.0	0.0	3.0	99.7	3.0	3.0	8.0	142.0	2.0	6.0	18.0	2.0	1.0	40.0	7.0	0.0	54.01
1.0	3.0	3.0	98.4	4.0	7.0	6.0	3054.0	1.0	1.0	20.0	3.0	1.0	249.0	7.0	0.0	25.0
2.0	4.0	3.0	99.5	6.0	7.0	4.0	2118.0	5.0	5.0	1.0	2.0	0.0	1.0	5.0	1.0	160.0
1.0	3.0	3.0	99.0	4.0	3.0	3.0	510.0	4.0	1.0	0.0	2.0	1.0	40.0	7.0	0.0	50.99
2.0	4.0	3.0	100.0	1.0	7.0	12.0	447.0	2.0	2.0	18.0	2.0	0.0	1.0	7.0	0.0	135.0
1.0	4.0	3.0	99.6	5.0	7.0	12.0	671.0	3.0	3.0	17.0	3.0	0.0	1.0	3.0	1.0	112.6
2.0	4.0	3.0	99.6	5.0	7.0	5.0	936.0	5.0	5.0	14.0	1.0	0.0	1.0	7.0	1.0	142.5
1.0	3.0	3.0	100.0	1.0	7.0	3.0	194.0	1.0	1.0	16.0	3.0	0.0	1.0	7.0	0.0	20.5
6.0	1.0	1.0	99.7	10.0	7.0	9.0	5521.0	5.0	5.0	18.0	1.0	1.0	4.0	7.0	1.0	162.5
2.0	3.0	3.0	100.0	3.0	5.0	3.0	494.0	6.0	1.0	22.0	1.0	0.0	1.0	7.0	0.0	157.5
1.0	4.0	3.0	100.0	4.0	1.0	3.0	417.0	3.0	2.0	3.0	1.0	0.0	1.0	5.0	0.0	96.55
2.0	7.0	3.0	100.0	0.0	7.0	8.0	272.0	7.0	7.0	2.0	2.0	1.0	40.0	7.0	0.0	9.99
2.0	1.0	1.0	98.8	9.0	7.0	5.0	2652.0	6.0	6.0	4.0	1.0	0.0	1.0	5.0	1.0	117.5
6.0	2.0	1.0	99.6	5.0	1.0	5.0	321.0	5.0	4.0	3.0	1.0	0.0	1.0	3.0	0.0	400.0
1.0	2.0	1.0	99.3	5.0	3.0	6.0	2209.0	5.0	2.0	15.0	1.0	0.0	1.0	7.0	1.0	285.0
2.0	4.0	3.0	100.0	2.0	3.0	3.0	149.0	6.0	3.0	23.0	2.0	1.0	40.0	7.0	0.0	198.5
2.0	6.0	3.0	100.0	0.0	7.0	6.0	73.0	6.0	6.0	5.0	2.0	1.0	249.0	7.0	0.0	20.0
2.0	2.0	1.0	100.0	2.0	7.0	4.0	294.0	4.0	4.0	13.0	2.0	1.0	40.0	3.0	0.0	375.0
1.0	4.0	3.0	100.0	1.0	7.0	3.0	317.0	4.0	4.0	4.0	2.0	0.0	1.0	3.0	0.0	71.0
2.0	5.0	3.0	100.0	0.0	7.0	5.0	66.0	1.0	1.0	23.0	3.0	1.0	40.0	7.0	0.0	20.0
1.0	3.0	3.0	100.0	2.0	7.0	3.0	420.0	3.0	3.0	16.0	2.0	0.0	1.0	7.0	0.0	34.0
2.0	4.0	3.0	99.6	3.0	7.0	4.0	157.0	1.0	1.0	19.0	2.0	0.0	1.0	5.0	0.0	247.5
2.0	5.0	3.0	100.0	3.0	5.0	3.0	195.0	1.0	3.0	22.0	2.0	1.0	40.0	7.0	0.0	12.5
2.0	5.0	0.0	99.4	5.0	7.0	12.0	2925.0	2.0	2.0	1.0	3.0	0.0	249.0	7.0	1.0	16.5
6.0	2.0	1.0	100.0	1.0	3.0	3.0	22.0	6.0	3.0	0.0	2.0	0.0	1.0	7.0	0.0	350.0
2.0	3.0	3.0	100.0	3.0	7.0	12.0	243.0	4.0	4.0	23.0	2.0	0.0	1.0	5.0	0.0	137.0
1.0	2.0	1.0	99.3	5.0	5.0	6.0	2159.0	1.0	3.0	21.0	1.0	0.0	1.0	7.0	1.0	286.0
2.0	3.0	3.0	97.9	3.0	7.0	3.0	812.0	6.0	6.0	19.0	2.0	1.0	40.0	7.0	1.0	129.0
1.0	3.0	3.0	99.1	6.0	7.0	9.0	4127.0	2.0	2.0	22.0	1.0	0.0	1.0	5.0	0.0	46.67
6.0	2.0	1.0	98.7	4.0	7.0	7.0	1915.0	3.0	3.0	15.0	1.0	1.0	249.0	7.0	0.0	365.0
2.0	4.0	3.0	99.4	11.0	3.0	4.0	4972.0	6.0	3.0	3.0	1.0	0.0	1.0	5.0	1.0	155.5
1.0	6.0	3.0	100.0	3.0	7.0	6.0	166.0	1.0	1.0	12.0	2.0	1.0	40.0	7.0	0.0	1.04
2.0	4.0	3.0	99.4	11.0	3.0	3.0	4432.0	3.0	7.0	23.0	1.0	0.0	1.0	5.0	1.0	117.5
2.0	4.0	3.0	99.7	5.0	3.0	4.0	2750.0	1.0	5.0	18.0	1.0	0.0	1.0	5.0	1.0	164.05
2.0	4.0	3.0	99.4	11.0	1.0	3.0	4308.0	1.0	7.0	2.0	1.0	0.0	1.0	5.0	1.0	122.5
2.0	3.0	3.0	100.0	1.0	3.0	3.0	288.0	4.0	1.0	5.0	1.0	1.0	249.0	7.0	0.0	180.0
2.0	4.0	3.0	99.4	5.0	7.0	11.0	5215.0	6.0	6.0	17.0	3.0	0.0	1.0	5.0	1.0	145.99
1.0	4.0	3.0	99.7	5.0	3.0	4.0	2753.0	7.0	4.0	13.0	1.0	0.0	1.0	5.0	1.0	109.5
2.0	4.0	3.0	99.8	5.0	7.0	10.0	343.0	4.0	4.0	20.0	1.0	1.0	40.0	7.0	1.0	167.5
1.0	7.0	3.0	100.0	3.0	7.0	4.0	291.0	7.0	7.0	18.0	3.0	0.0	1.0	7.0	0.0	3.0
1.0	3.0	3.0	99.5	6.0	7.0	4.0	2086.0	4.0	4.0	1.0	2.0	0.0	1.0	5.0	1.0	51.0
1.0	3.0	3.0	100.0	3.0	7.0	4.0	356.0	6.0	6.0	19.0	2.0	1.0	40.0	7.0	0.0	43.0
2.0	7.0	3.0	99.4	3.0	3.0	4.0	102.0	4.0	1.0	3.0	3.0	1.0	40.0	7.0	0.0	9.99
1.0	2.0	1.0	99.4	6.0	1.0	4.0	1203.0	4.0	3.0	0.0	1.0	1.0	40.0	7.0	1.0	280.0
2.0	4.0	3.0	99.3	5.0	7.0	6.0	982.0	1.0	1.0	19.0	2.0	1.0	35.0	7.0	0.0	130.0
1.0	5.0	3.0	100.0	3.0	7.0	5.0	110.0	3.0	3.0	1.0	3.0	0.0	1.0	5.0	0.0	10.0
6.0	2.0	1.0	99.0	3.0	1.0	4.0	1485.0	1.0	7.0	22.0	2.0	1.0	40.0	7.0	0.0	416.0
2.0	4.0	3.0	99.4	5.0	7.0	5.0	403.0	5.0	5.0	2.0	1.0	1.0	40.0	7.0	1.0	58.01
1.0	3.0	3.0	99.7	3.0	5.0	6.0	805.0	4.0	6.0	22.0	1.0	0.0	1.0	5.0	0.0	30.75
2.0	2.0	1.0	100.0	3.0	3.0	3.0	580.0	7.0	4.0	22.0	1.0	0.0	1.0	7.0	1.0	365.99
1.0	5.0	3.0	100.0	3.0	7.0	5.0	930.0	1.0	1.0	1.0	2.0	1.0	249.0	7.0	0.0	9.99
6.0	2.0	1.0	66.7	1.0	7.0	4.0	382.0	5.0	5.0	12.0	2.0	0.0	1.0	7.0	0.0	328.0
2.0	1.0	1.0	98.8	3.0	7.0	3.0	229.0	2.0	2.0	1.0	3.0	1.0	40.0	7.0	0.0	133.0
6.0	2.0	1.0	99.4	7.0	1.0	3.0	1741.0	4.0	3.0	18.0	1.0	1.0	249.0	7.0	1.0	369.0
1.0	3.0	3.0	99.6	4.0	3.0	9.0	1433.0	1.0	5.0	17.0	1.0	0.0	1.0	5.0	0.0	28.0
1.0	6.0	3.0	99.0	10.0	3.0	4.0	7701.0	1.0	5.0	20.0	3.0	0.0	1.0	3.0	1.0	21.5
2.0	1.0	1.0	100.0	1.0	3.0	3.0	221.0	1.0	5.0	22.0	2.0	0.0	1.0	3.0	0.0	152.5
2.0	4.0	3.0	100.0	2.0	3.0	6.0	406.0	5.0	2.0	7.0	2.0	0.0	1.0	5.0	0.0	152.0
1.0	2.0	1.0	99.4	6.0	1.0	5.0	1164.0	3.0	2.0	2.0	1.0	1.0	40.0	7.0	1.0	280.5
2.0	4.0	3.0	100.0	3.0	7.0	4.0	146.0	5.0	5.0	21.0	1.0	0.0	1.0	7.0	1.0	137.5
2.0	3.0	3.0	100.0	5.0	3.0	12.0	665.0	1.0	5.0	23.0	1.0	1.0	33.0	7.0	1.0	233.5
2.0	4.0	3.0	99.4	11.0	3.0	3.0	4316.0	7.0	4.0	4.0	1.0	0.0	1.0	5.0	1.0	135.0
2.0	2.0	1.0	100.0	2.0	1.0	5.0	379.0	6.0	5.0	20.0	2.0	0.0	1.0	5.0	0.0	355.0
2.0	4.0	3.0	100.0	0.0	5.0	4.0	135.0	2.0	4.0	18.0	2.0	1.0	32.0	7.0	0.0	134.0
2.0	2.0	1.0	100.0	1.0	7.0	11.0	271.0	2.0	2.0	18.0	2.0	0.0	249.0	3.0	1.0	510.0
2.0	4.0	3.0	99.2	6.0	3.0	4.0	647.0	4.0	1.0	20.0	3.0	1.0	40.0	7.0	1.0	164.5
2.0	4.0	3.0	100.0	1.0	7.0	6.0	1568.0	2.0	2.0	0.0	1.0	0.0	1.0	3.0	1.0	187.5
2.0	3.0	3.0	100.0	1.0	7.0	4.0	83.0	6.0	6.0	4.0	2.0	1.0	40.0	7.0	0.0	123.5
6.0	1.0	1.0	99.7	10.0	7.0	9.0	5521.0	4.0	4.0	18.0	1.0	1.0	4.0	7.0	1.0	155.5
2.0	4.0	3.0	97.5	2.0	1.0	4.0	237.0	4.0	3.0	0.0	2.0	0.0	1.0	7.0	0.0	146.5
2.0	4.0	3.0	99.7	10.0	7.0	11.0	4936.0	4.0	4.0	19.0	1.0	1.0	4.0	7.0	1.0	121.58
2.0	4.0	3.0	100.0	1.0	3.0	12.0	588.0	3.0	7.0	22.0	3.0	0.0	1.0	3.0	0.0	173.5
1.0	3.0	3.0	100.0	3.0	7.0	4.0	5060.0	4.0	4.0	0.0	1.0	0.0	1.0	7.0	1.0	51.0
2.0	4.0	3.0	99.4	11.0	1.0	3.0	4308.0	2.0	1.0	1.0	1.0	0.0	1.0	5.0	1.0	118.79
2.0	3.0	3.0	99.3	7.0	3.0	5.0	586.0	1.0	5.0	20.0	2.0	0.0	1.0	3.0	1.0	182.5
1.0	3.0	3.0	100.0	1.0	7.0	4.0	348.0	2.0	2.0	16.0	1.0	1.0	40.0	7.0	0.0	41.0
2.0	4.0	3.0	100.0	1.0	7.0	3.0	463.0	2.0	2.0	22.0	2.0	0.0	1.0	5.0	0.0	153.49
2.0	4.0	3.0	100.0	2.0	3.0	8.0	733.0	5.0	2.0	9.0	3.0	0.0	1.0	7.0	0.0	127.75
2.0	4.0	3.0	99.5	5.0	7.0	6.0	3958.0	1.0	1.0	17.0	1.0	0.0	1.0	5.0	1.0	110.0
2.0	4.0	3.0	99.4	11.0	3.0	3.0	4316.0	6.0	3.0	4.0	1.0	0.0	1.0	5.0	1.0	142.5
2.0	6.0	3.0	99.7	5.0	7.0	7.0	436.0	6.0	6.0	5.0	1.0	0.0	1.0	5.0	1.0	41.0
1.0	1.0	1.0	99.7	10.0	7.0	7.0	5554.0	4.0	4.0	18.0	1.0	1.0	4.0	7.0	1.0	54.78
1.0	3.0	0.0	100.0	1.0	7.0	4.0	354.0	7.0	7.0	20.0	2.0	1.0	40.0	7.0	0.0	37.0
2.0	3.0	3.0	100.0	2.0	1.0	5.0	239.0	1.0	7.0	20.0	2.0	1.0	40.0	7.0	0.0	68.0
2.0	6.0	3.0	98.0	3.0	7.0	5.0	105.0	7.0	7.0	12.0	3.0	1.0	38.0	7.0	0.0	31.5
2.0	4.0	3.0	99.4	11.0	3.0	3.0	4316.0	2.0	6.0	4.0	1.0	0.0	1.0	5.0	1.0	132.5
2.0	4.0	3.0	100.0	3.0	5.0	3.0	103.0	7.0	2.0	23.0	2.0	0.0	1.0	7.0	0.0	160.0
2.0	5.0	3.0	92.0	3.0	5.0	3.0	332.0	6.0	1.0	17.0	2.0	1.0	40.0	7.0	0.0	16.25
2.0	4.0	3.0	99.7	10.0	7.0	11.0	4954.0	4.0	4.0	19.0	1.0	1.0	4.0	7.0	1.0	120.0
2.0	4.0	3.0	100.0	0.0	7.0	3.0	94.0	7.0	7.0	22.0	3.0	0.0	1.0	7.0	0.0	178.5
1.0	3.0	3.0	98.7	3.0	7.0	9.0	451.0	1.0	1.0	23.0	1.0	1.0	40.0	7.0	0.0	54.0
2.0	6.0	3.0	98.9	2.0	5.0	7.0	107.0	5.0	7.0	1.0	2.0	1.0	40.0	7.0	1.0	35.0
2.0	6.0	3.0	100.0	1.0	7.0	5.0	87.0	7.0	7.0	0.0	2.0	1.0	40.0	7.0	0.0	37.0
2.0	1.0	1.0	100.0	3.0	3.0	7.0	158.0	3.0	7.0	1.0	3.0	0.0	1.0	7.0	1.0	137.5
1.0	3.0	2.0	100.0	3.0	7.0	6.0	551.0	6.0	6.0	17.0	10.0	0.0	1.0	5.0	0.0	10.5
1.0	5.0	3.0	100.0	4.0	1.0	4.0	380.0	1.0	7.0	0.0	2.0	0.0	1.0	7.0	0.0	15.99
2.0	4.0	3.0	95.0	3.0	7.0	5.0	23.0	1.0	1.0	15.0	2.0	0.0	1.0	7.0	0.0	119.99
2.0	4.0	3.0	100.0	2.0	7.0	5.0	176.0	1.0	1.0	0.0	3.0	1.0	40.0	3.0	0.0	132.51
1.0	3.0	3.0	99.7	5.0	7.0	8.0	593.0	3.0	3.0	2.0	1.0	0.0	1.0	5.0	0.0	51.09
1.0	4.0	3.0	100.0	2.0	5.0	4.0	322.0	2.0	4.0	1.0	2.0	0.0	1.0	7.0	0.0	58.5
4.0	4.0	3.0	99.3	4.0	1.0	5.0	3351.0	2.0	1.0	0.0	1.0	1.0	249.0	7.0	1.0	177.5
1.0	5.0	3.0	100.0	4.0	1.0	7.0	306.0	1.0	7.0	15.0	1.0	0.0	1.0	5.0	0.0	15.5
2.0	3.0	3.0	100.0	3.0	3.0	6.0	673.0	1.0	5.0	17.0	2.0	0.0	1.0	7.0	0.0	58.99
2.0	4.0	3.0	100.0	3.0	3.0	7.0	269.0	3.0	7.0	15.0	2.0	0.0	1.0	5.0	0.0	177.5
1.0	4.0	3.0	100.0	2.0	7.0	3.0	661.0	2.0	2.0	1.0	2.0	0.0	1.0	5.0	0.0	31.01
1.0	5.0	3.0	99.8	7.0	7.0	6.0	1123.0	4.0	4.0	2.0	5.0	1.0	40.0	7.0	0.0	9.95
2.0	3.0	3.0	100.0	1.0	3.0	8.0	897.0	4.0	1.0	2.0	1.0	0.0	1.0	7.0	0.0	212.17
2.0	7.0	3.0	99.4	3.0	1.0	9.0	646.0	5.0	4.0	21.0	2.0	1.0	40.0	7.0	0.0	71.0
1.0	3.0	3.0	100.0	0.0	7.0	3.0	408.0	7.0	7.0	22.0	2.0	0.0	1.0	7.0	0.0	43.51
2.0	1.0	1.0	99.0	5.0	10.0	12.0	1596.0	6.0	3.0	23.0	3.0	1.0	40.0	7.0	1.0	120.05
2.0	4.0	3.0	99.2	9.0	7.0	5.0	372.0	3.0	3.0	0.0	1.0	1.0	40.0	7.0	0.0	56.0
2.0	4.0	3.0	75.0	2.0	5.0	8.0	357.0	7.0	2.0	17.0	1.0	1.0	40.0	7.0	0.0	144.57
3.0	3.0	3.0	100.0	4.0	3.0	6.0	1530.0	7.0	4.0	0.0	2.0	1.0	40.0	7.0	0.0	275.0
2.0	4.0	3.0	93.1	3.0	7.0	3.0	660.0	2.0	2.0	5.0	3.0	0.0	1.0	7.0	0.0	114.51
2.0	4.0	3.0	99.7	5.0	3.0	4.0	2750.0	5.0	2.0	18.0	1.0	0.0	1.0	5.0	1.0	152.5
1.0	5.0	3.0	100.0	3.0	5.0	3.0	609.0	7.0	2.0	22.0	2.0	1.0	40.0	7.0	0.0	13.99
2.0	4.0	3.0	100.0	0.0	7.0	6.0	293.0	7.0	7.0	20.0	2.0	1.0	40.0	3.0	0.0	187.5
6.0	2.0	1.0	100.0	2.0	5.0	4.0	137.0	3.0	5.0	2.0	1.0	0.0	1.0	5.0	0.0	375.0
2.0	4.0	3.0	99.3	5.0	7.0	7.0	1102.0	6.0	6.0	15.0	2.0	1.0	35.0	7.0	0.0	147.5
1.0	2.0	1.0	99.4	6.0	1.0	5.0	1204.0	3.0	2.0	2.0	1.0	1.0	40.0	7.0	1.0	305.0
1.0	2.0	1.0	99.3	5.0	3.0	6.0	2146.0	4.0	1.0	20.0	1.0	0.0	1.0	7.0	1.0	295.0
1.0	4.0	3.0	100.0	3.0	7.0	4.0	55.0	2.0	2.0	4.0	2.0	1.0	40.0	7.0	0.0	56.0
1.0	1.0	1.0	100.0	5.0	7.0	3.0	450.0	5.0	5.0	1.0	3.0	0.0	249.0	7.0	0.0	46.0
2.0	4.0	3.0	99.8	8.0	10.0	7.0	1781.0	7.0	4.0	19.0	2.0	0.0	1.0	5.0	1.0	143.49
2.0	2.0	1.0	100.0	5.0	1.0	5.0	1213.0	5.0	4.0	18.0	1.0	0.0	40.0	7.0	1.0	375.0
2.0	2.0	1.0	100.0	3.0	1.0	5.0	576.0	4.0	3.0	3.0	2.0	1.0	40.0	7.0	0.0	490.0
2.0	2.0	1.0	99.3	5.0	3.0	6.0	2146.0	6.0	3.0	18.0	1.0	0.0	1.0	7.0	1.0	298.12
1.0	4.0	3.0	98.9	5.0	7.0	6.0	93.0	3.0	3.0	16.0	2.0	0.0	1.0	5.0	0.0	46.0
2.0	4.0	3.0	99.4	11.0	1.0	3.0	4316.0	4.0	3.0	3.0	1.0	0.0	1.0	5.0	1.0	133.5
2.0	2.0	1.0	99.8	6.0	7.0	12.0	4613.0	5.0	5.0	22.0	1.0	0.0	1.0	5.0	1.0	350.0
1.0	3.0	3.0	100.0	2.0	3.0	3.0	39.0	3.0	7.0	1.0	2.0	0.0	1.0	7.0	0.0	4.0
2.0	3.0	3.0	99.8	5.0	5.0	6.0	3013.0	3.0	5.0	20.0	2.0	0.0	1.0	7.0	1.0	81.0
2.0	4.0	3.0	99.7	8.0	7.0	3.0	203.0	1.0	1.0	15.0	2.0	0.0	1.0	7.0	0.0	135.0
2.0	5.0	3.0	100.0	5.0	1.0	5.0	477.0	3.0	2.0	4.0	3.0	1.0	19.0	7.0	0.0	39.99
2.0	4.0	3.0	100.0	1.0	3.0	12.0	588.0	2.0	6.0	3.0	3.0	0.0	1.0	3.0	0.0	200.0
6.0	2.0	1.0	100.0	1.0	3.0	6.0	493.0	2.0	6.0	2.0	2.0	0.0	1.0	7.0	0.0	380.0
2.0	4.0	3.0	99.4	11.0	1.0	3.0	4308.0	4.0	3.0	1.0	1.0	0.0	1.0	5.0	1.0	125.0
1.0	2.0	1.0	99.3	5.0	3.0	6.0	2209.0	1.0	5.0	18.0	1.0	0.0	1.0	7.0	1.0	280.0
2.0	1.0	1.0	100.0	1.0	1.0	5.0	174.0	3.0	2.0	4.0	2.0	0.0	1.0	5.0	0.0	127.5
1.0	3.0	3.0	93.3	2.0	1.0	4.0	183.0	7.0	6.0	17.0	2.0	1.0	3.0	7.0	0.0	38.0
1.0	4.0	3.0	100.0	1.0	7.0	6.0	502.0	2.0	2.0	23.0	5.0	0.0	1.0	5.0	0.0	90.1
2.0	1.0	1.0	98.8	9.0	7.0	5.0	2652.0	6.0	6.0	14.0	1.0	0.0	1.0	5.0	1.0	91.0
1.0	6.0	3.0	100.0	2.0	7.0	6.0	373.0	5.0	5.0	16.0	2.0	0.0	1.0	7.0	0.0	0.99
2.0	7.0	3.0	99.9	5.0	5.0	5.0	814.0	3.0	5.0	19.0	1.0	1.0	40.0	7.0	1.0	9.95
2.0	4.0	3.0	99.4	11.0	3.0	4.0	4972.0	1.0	5.0	3.0	1.0	0.0	1.0	5.0	1.0	164.67
2.0	2.0	1.0	100.0	2.0	3.0	3.0	353.0	6.0	3.0	0.0	1.0	0.0	1.0	5.0	0.0	375.0
6.0	4.0	3.0	100.0	2.0	7.0	4.0	123.0	4.0	4.0	17.0	2.0	1.0	40.0	7.0	0.0	306.0
2.0	2.0	1.0	100.0	3.0	3.0	5.0	235.0	3.0	7.0	23.0	2.0	0.0	1.0	7.0	0.0	375.0
2.0	4.0	3.0	96.1	3.0	3.0	3.0	241.0	5.0	2.0	4.0	3.0	1.0	40.0	7.0	0.0	140.0
2.0	4.0	3.0	100.0	1.0	7.0	6.0	417.0	2.0	2.0	0.0	2.0	1.0	40.0	3.0	0.0	149.99
2.0	4.0	3.0	100.0	0.0	5.0	4.0	657.0	7.0	2.0	22.0	2.0	0.0	1.0	5.0	0.0	158.0
2.0	4.0	3.0	90.6	1.0	3.0	6.0	411.0	2.0	6.0	8.0	2.0	1.0	40.0	7.0	0.0	162.5
2.0	3.0	3.0	100.0	3.0	7.0	4.0	248.0	1.0	1.0	0.0	1.0	0.0	1.0	5.0	0.0	199.0
2.0	4.0	3.0	99.4	11.0	3.0	4.0	4972.0	7.0	4.0	3.0	1.0	0.0	1.0	5.0	1.0	152.5
1.0	4.0	3.0	99.7	6.0	5.0	7.0	1717.0	5.0	7.0	4.0	3.0	0.0	1.0	3.0	0.0	121.0
4.0	2.0	1.0	93.8	1.0	3.0	3.0	807.0	4.0	1.0	17.0	2.0	0.0	1.0	7.0	0.0	340.0
6.0	2.0	1.0	100.0	3.0	7.0	5.0	199.0	1.0	1.0	1.0	1.0	1.0	40.0	7.0	0.0	385.0
2.0	3.0	3.0	0.0	0.0	7.0	3.0	115.0	5.0	5.0	17.0	3.0	0.0	1.0	7.0	0.0	83.0
2.0	4.0	3.0	99.4	11.0	3.0	4.0	4972.0	3.0	7.0	3.0	1.0	0.0	1.0	5.0	1.0	167.5
6.0	2.0	1.0	100.0	7.0	7.0	3.0	1105.0	5.0	5.0	2.0	1.0	0.0	5.0	7.0	1.0	410.0
