Condition	Model	Storage	Seller rating	Seller rating count	Duration	Number of pictures	Length of description	End Weekday	Start Weekday	End Hour	Handling time	Global shipping	Shipping Locations	Shipping Type	Return accepted	Price
6.0	3.0	3.0	98.4	5.0	1.0	4.0	4373.0	6.0	5.0	4.0	1.0	0.0	249.0	3.0	1.0	13
2.0	7.0	4.0	100.0	1.0	1.0	8.0	216.0	6.0	5.0	0.0	2.0	1.0	40.0	7.0	0.0	22
2.0	3.0	1.0	100.0	3.0	7.0	12.0	510.0	6.0	6.0	3.0	2.0	0.0	1.0	5.0	0.0	7
2.0	3.0	2.0	100.0	1.0	5.0	4.0	261.0	5.0	7.0	15.0	2.0	0.0	1.0	7.0	0.0	7
2.0	3.0	1.0	100.0	3.0	1.0	3.0	92.0	5.0	4.0	23.0	1.0	0.0	1.0	3.0	0.0	5
2.0	7.0	4.0	100.0	3.0	7.0	5.0	797.0	6.0	6.0	2.0	2.0	1.0	39.0	3.0	0.0	26
2.0	7.0	2.0	100.0	0.0	7.0	7.0	365.0	4.0	4.0	16.0	3.0	0.0	249.0	3.0	0.0	13
2.0	3.0	1.0	100.0	1.0	3.0	5.0	153.0	5.0	2.0	14.0	2.0	0.0	1.0	7.0	0.0	4
2.0	3.0	2.0	0.0	0.0	3.0	5.0	141.0	4.0	1.0	19.0	2.0	0.0	1.0	5.0	0.0	5
2.0	4.0	2.0	100.0	0.0	3.0	6.0	264.0	4.0	1.0	21.0	2.0	0.0	1.0	7.0	0.0	6
1.0	4.0	2.0	100.0	4.0	3.0	3.0	198.0	6.0	3.0	0.0	1.0	1.0	39.0	7.0	0.0	3
2.0	1.0	2.0	100.0	0.0	7.0	6.0	326.0	5.0	5.0	23.0	2.0	0.0	1.0	5.0	0.0	3
1.0	5.0	2.0	100.0	3.0	5.0	3.0	233.0	4.0	6.0	20.0	1.0	0.0	1.0	3.0	0.0	4
1.0	6.0	2.0	100.0	3.0	7.0	4.0	213.0	5.0	5.0	0.0	2.0	0.0	1.0	7.0	0.0	11
2.0	3.0	1.0	100.0	3.0	7.0	6.0	219.0	5.0	5.0	13.0	2.0	1.0	39.0	7.0	0.0	5
2.0	3.0	3.0	100.0	3.0	7.0	12.0	1185.0	6.0	6.0	0.0	1.0	1.0	5.0	7.0	1.0	10
2.0	4.0	2.0	96.1	2.0	7.0	9.0	457.0	5.0	5.0	4.0	2.0	0.0	1.0	5.0	0.0	7
2.0	5.0	2.0	100.0	2.0	3.0	6.0	478.0	5.0	2.0	1.0	2.0	0.0	1.0	3.0	1.0	13
2.0	4.0	3.0	100.0	2.0	7.0	4.0	74.0	4.0	4.0	17.0	2.0	0.0	1.0	7.0	0.0	7
2.0	7.0	2.0	100.0	3.0	1.0	4.0	671.0	4.0	3.0	19.0	2.0	1.0	39.0	7.0	1.0	13
2.0	6.0	2.0	100.0	0.0	7.0	4.0	91.0	6.0	6.0	0.0	3.0	0.0	1.0	3.0	0.0	8
2.0	4.0	2.0	97.7	3.0	1.0	4.0	1102.0	4.0	3.0	19.0	2.0	0.0	249.0	7.0	0.0	9
2.0	3.0	2.0	100.0	3.0	1.0	3.0	132.0	5.0	4.0	17.0	2.0	0.0	1.0	5.0	0.0	5
2.0	3.0	2.0	97.0	1.0	7.0	12.0	513.0	4.0	4.0	16.0	2.0	1.0	39.0	7.0	1.0	5
2.0	2.0	1.0	100.0	1.0	7.0	6.0	233.0	5.0	5.0	14.0	2.0	1.0	39.0	7.0	0.0	5
2.0	7.0	2.0	90.9	0.0	3.0	10.0	1733.0	4.0	1.0	17.0	1.0	0.0	1.0	7.0	0.0	19
2.0	2.0	3.0	100.0	2.0	5.0	3.0	379.0	6.0	1.0	1.0	1.0	0.0	1.0	7.0	0.0	2
2.0	4.0	2.0	99.9	7.0	7.0	10.0	241.0	6.0	6.0	0.0	1.0	0.0	249.0	7.0	1.0	7
6.0	7.0	2.0	100.0	3.0	3.0	3.0	405.0	5.0	2.0	22.0	2.0	0.0	249.0	5.0	1.0	23
6.0	6.0	2.0	0.0	0.0	7.0	4.0	233.0	5.0	5.0	17.0	1.0	0.0	1.0	5.0	0.0	9
1.0	5.0	2.0	100.0	5.0	7.0	4.0	400.0	5.0	5.0	20.0	1.0	0.0	1.0	3.0	1.0	5
2.0	3.0	3.0	100.0	3.0	5.0	8.0	469.0	4.0	6.0	19.0	1.0	0.0	1.0	5.0	1.0	6
2.0	3.0	1.0	100.0	2.0	5.0	4.0	104.0	5.0	7.0	0.0	2.0	1.0	39.0	7.0	0.0	5
6.0	3.0	1.0	100.0	2.0	7.0	4.0	120.0	4.0	4.0	22.0	3.0	0.0	1.0	5.0	0.0	10
2.0	3.0	1.0	100.0	1.0	3.0	5.0	23.0	4.0	1.0	16.0	2.0	1.0	39.0	7.0	0.0	4
1.0	2.0	1.0	100.0	2.0	5.0	3.0	511.0	6.0	1.0	2.0	1.0	0.0	1.0	7.0	0.0	1
2.0	7.0	2.0	100.0	4.0	7.0	12.0	1201.0	5.0	5.0	14.0	1.0	0.0	249.0	3.0	1.0	26
2.0	3.0	1.0	100.0	0.0	7.0	6.0	173.0	4.0	4.0	17.0	2.0	0.0	1.0	7.0	0.0	2
2.0	7.0	2.0	100.0	5.0	5.0	4.0	1612.0	6.0	1.0	1.0	2.0	0.0	6.0	3.0	1.0	18
3.0	4.0	4.0	100.0	5.0	5.0	11.0	1198.0	6.0	1.0	3.0	3.0	1.0	39.0	7.0	0.0	10
2.0	4.0	2.0	100.0	3.0	7.0	8.0	378.0	6.0	6.0	0.0	2.0	0.0	1.0	7.0	0.0	7
1.0	7.0	4.0	100.0	0.0	5.0	9.0	454.0	5.0	7.0	4.0	1.0	0.0	1.0	7.0	0.0	15
2.0	4.0	2.0	100.0	6.0	3.0	10.0	512.0	5.0	2.0	15.0	1.0	0.0	1.0	5.0	1.0	9
2.0	3.0	2.0	99.6	4.0	1.0	4.0	92.0	5.0	4.0	18.0	1.0	1.0	40.0	7.0	0.0	8
2.0	4.0	2.0	100.0	1.0	7.0	7.0	289.0	4.0	4.0	22.0	2.0	0.0	1.0	7.0	0.0	8
2.0	4.0	2.0	100.0	3.0	1.0	7.0	271.0	6.0	5.0	1.0	2.0	1.0	40.0	3.0	1.0	7
6.0	3.0	3.0	98.4	5.0	1.0	4.0	4373.0	6.0	5.0	4.0	1.0	0.0	249.0	3.0	1.0	15
2.0	3.0	2.0	100.0	3.0	5.0	3.0	123.0	5.0	7.0	23.0	1.0	0.0	1.0	3.0	0.0	6
2.0	5.0	2.0	100.0	0.0	3.0	3.0	145.0	5.0	2.0	18.0	2.0	0.0	1.0	7.0	0.0	10
2.0	5.0	2.0	100.0	0.0	3.0	9.0	716.0	5.0	2.0	4.0	2.0	0.0	1.0	7.0	0.0	16
1.0	4.0	2.0	100.0	3.0	7.0	4.0	188.0	4.0	4.0	22.0	3.0	0.0	1.0	3.0	0.0	5
2.0	5.0	2.0	100.0	2.0	5.0	5.0	249.0	4.0	6.0	19.0	2.0	0.0	1.0	5.0	0.0	13
2.0	3.0	2.0	100.0	0.0	5.0	11.0	190.0	5.0	7.0	21.0	2.0	0.0	1.0	3.0	0.0	4
2.0	5.0	2.0	100.0	2.0	1.0	8.0	502.0	6.0	5.0	1.0	2.0	0.0	1.0	7.0	0.0	11
2.0	1.0	1.0	100.0	3.0	7.0	9.0	413.0	4.0	4.0	15.0	2.0	0.0	2.0	5.0	0.0	1
6.0	3.0	1.0	100.0	3.0	3.0	6.0	334.0	4.0	1.0	19.0	1.0	1.0	40.0	7.0	1.0	8
1.0	7.0	2.0	100.0	3.0	1.0	6.0	97.0	4.0	3.0	20.0	2.0	0.0	249.0	7.0	0.0	11
2.0	6.0	2.0	100.0	1.0	3.0	3.0	245.0	4.0	1.0	16.0	2.0	0.0	1.0	7.0	0.0	10
2.0	5.0	2.0	100.0	0.0	7.0	7.0	460.0	5.0	5.0	13.0	2.0	0.0	1.0	3.0	0.0	15
2.0	3.0	2.0	100.0	3.0	1.0	7.0	221.0	5.0	4.0	18.0	2.0	0.0	1.0	5.0	0.0	5
2.0	5.0	2.0	98.6	2.0	7.0	6.0	516.0	4.0	4.0	5.0	2.0	0.0	1.0	7.0	0.0	12
1.0	5.0	2.0	100.0	1.0	7.0	3.0	64.0	4.0	4.0	5.0	1.0	0.0	1.0	7.0	0.0	7
6.0	7.0	2.0	100.0	1.0	1.0	3.0	209.0	5.0	4.0	18.0	1.0	0.0	1.0	7.0	0.0	27
1.0	3.0	1.0	100.0	1.0	3.0	6.0	242.0	6.0	3.0	3.0	3.0	0.0	1.0	7.0	0.0	3
2.0	4.0	1.0	99.6	4.0	3.0	3.0	261.0	4.0	1.0	18.0	3.0	0.0	1.0	5.0	0.0	6
2.0	1.0	1.0	100.0	3.0	7.0	9.0	393.0	6.0	6.0	0.0	3.0	1.0	39.0	7.0	0.0	2
2.0	3.0	1.0	99.4	4.0	1.0	8.0	844.0	5.0	4.0	23.0	1.0	1.0	40.0	3.0	1.0	5
2.0	5.0	2.0	100.0	0.0	7.0	3.0	87.0	4.0	4.0	15.0	2.0	0.0	1.0	7.0	0.0	14
1.0	5.0	2.0	100.0	0.0	7.0	9.0	29.0	6.0	6.0	3.0	2.0	0.0	1.0	7.0	0.0	7
2.0	7.0	2.0	100.0	1.0	7.0	4.0	250.0	5.0	5.0	2.0	3.0	1.0	39.0	7.0	0.0	18
2.0	4.0	2.0	99.1	3.0	1.0	10.0	190.0	5.0	4.0	1.0	2.0	0.0	1.0	5.0	0.0	6
2.0	3.0	1.0	98.5	5.0	1.0	7.0	812.0	6.0	5.0	4.0	1.0	1.0	40.0	7.0	1.0	5
2.0	4.0	2.0	100.0	1.0	3.0	3.0	185.0	5.0	2.0	19.0	3.0	1.0	39.0	7.0	0.0	8
6.0	2.0	1.0	100.0	4.0	1.0	4.0	594.0	5.0	4.0	16.0	1.0	0.0	1.0	5.0	0.0	5
2.0	5.0	2.0	100.0	2.0	1.0	4.0	94.0	5.0	4.0	14.0	2.0	0.0	1.0	5.0	0.0	11
2.0	3.0	2.0	94.7	3.0	5.0	8.0	632.0	4.0	6.0	14.0	2.0	1.0	39.0	7.0	0.0	6
2.0	3.0	2.0	100.0	1.0	7.0	4.0	466.0	4.0	4.0	15.0	3.0	1.0	39.0	5.0	0.0	4
2.0	4.0	2.0	100.0	5.0	7.0	8.0	816.0	5.0	5.0	14.0	1.0	0.0	249.0	5.0	0.0	12
2.0	4.0	2.0	100.0	3.0	5.0	3.0	432.0	6.0	1.0	1.0	2.0	0.0	1.0	5.0	0.0	9
2.0	5.0	2.0	100.0	0.0	3.0	6.0	198.0	5.0	2.0	13.0	2.0	0.0	1.0	3.0	0.0	15
2.0	4.0	2.0	100.0	3.0	7.0	3.0	608.0	4.0	4.0	22.0	2.0	0.0	1.0	5.0	0.0	6
2.0	3.0	1.0	100.0	2.0	1.0	5.0	339.0	5.0	4.0	2.0	2.0	0.0	1.0	3.0	0.0	5
2.0	3.0	2.0	97.8	3.0	3.0	4.0	445.0	5.0	2.0	0.0	2.0	1.0	39.0	7.0	0.0	4
2.0	4.0	2.0	100.0	3.0	7.0	4.0	320.0	6.0	6.0	4.0	2.0	0.0	1.0	7.0	0.0	7
2.0	4.0	2.0	100.0	2.0	7.0	12.0	480.0	5.0	5.0	1.0	2.0	0.0	1.0	3.0	0.0	8
2.0	5.0	2.0	0.0	0.0	3.0	4.0	239.0	5.0	2.0	20.0	2.0	0.0	1.0	3.0	0.0	8
2.0	5.0	2.0	100.0	3.0	7.0	7.0	564.0	5.0	5.0	1.0	2.0	0.0	1.0	5.0	0.0	13
3.0	5.0	3.0	100.0	3.0	7.0	10.0	294.0	4.0	4.0	18.0	3.0	0.0	1.0	3.0	0.0	17
2.0	5.0	4.0	98.4	3.0	3.0	5.0	411.0	6.0	3.0	2.0	2.0	0.0	1.0	5.0	0.0	18
2.0	5.0	2.0	100.0	3.0	3.0	6.0	59.0	4.0	1.0	20.0	2.0	0.0	1.0	3.0	0.0	14
1.0	3.0	1.0	98.7	5.0	7.0	7.0	4012.0	6.0	6.0	1.0	1.0	0.0	1.0	3.0	1.0	3
1.0	4.0	2.0	0.0	0.0	3.0	3.0	219.0	5.0	2.0	1.0	2.0	0.0	1.0	7.0	1.0	6
2.0	1.0	1.0	0.0	0.0	3.0	5.0	55.0	5.0	2.0	4.0	1.0	0.0	1.0	5.0	0.0	1
2.0	7.0	2.0	100.0	1.0	1.0	3.0	365.0	5.0	4.0	0.0	2.0	0.0	1.0	3.0	0.0	13
2.0	5.0	3.0	0.0	1.0	1.0	7.0	158.0	5.0	4.0	20.0	1.0	0.0	1.0	7.0	0.0	14
2.0	7.0	2.0	100.0	3.0	1.0	10.0	430.0	4.0	3.0	16.0	1.0	1.0	249.0	3.0	0.0	24
2.0	2.0	1.0	100.0	2.0	5.0	3.0	185.0	5.0	7.0	14.0	2.0	1.0	39.0	7.0	0.0	2
1.0	3.0	1.0	100.0	3.0	5.0	6.0	680.0	6.0	1.0	1.0	2.0	0.0	1.0	5.0	0.0	6
6.0	7.0	2.0	100.0	3.0	3.0	3.0	179.0	4.0	1.0	19.0	1.0	0.0	1.0	3.0	0.0	26
2.0	3.0	1.0	100.0	1.0	1.0	4.0	222.0	6.0	5.0	4.0	2.0	0.0	1.0	7.0	0.0	6
2.0	4.0	2.0	98.6	5.0	1.0	3.0	56.0	5.0	4.0	2.0	3.0	0.0	1.0	3.0	0.0	9
2.0	5.0	3.0	100.0	0.0	7.0	4.0	121.0	5.0	5.0	2.0	1.0	0.0	1.0	7.0	0.0	14
2.0	2.0	1.0	94.6	2.0	1.0	3.0	187.0	4.0	3.0	13.0	2.0	0.0	39.0	7.0	0.0	2
2.0	4.0	2.0	100.0	3.0	10.0	3.0	189.0	6.0	3.0	0.0	3.0	1.0	39.0	7.0	1.0	10
2.0	7.0	2.0	100.0	3.0	5.0	10.0	389.0	4.0	6.0	15.0	2.0	0.0	1.0	3.0	0.0	19
2.0	2.0	1.0	100.0	1.0	5.0	12.0	900.0	5.0	7.0	23.0	1.0	0.0	1.0	7.0	1.0	3
1.0	5.0	2.0	100.0	5.0	1.0	7.0	1883.0	6.0	5.0	0.0	1.0	0.0	249.0	7.0	1.0	5
2.0	5.0	3.0	100.0	1.0	7.0	6.0	360.0	4.0	4.0	13.0	2.0	0.0	1.0	3.0	0.0	17
2.0	4.0	2.0	99.9	4.0	7.0	5.0	239.0	4.0	4.0	17.0	1.0	1.0	39.0	3.0	1.0	7
2.0	4.0	2.0	99.5	4.0	3.0	5.0	219.0	4.0	1.0	21.0	1.0	0.0	1.0	3.0	1.0	7
2.0	3.0	3.0	100.0	3.0	3.0	4.0	800.0	5.0	2.0	16.0	2.0	1.0	39.0	3.0	0.0	7
1.0	4.0	2.0	100.0	3.0	7.0	6.0	287.0	4.0	4.0	16.0	3.0	1.0	39.0	7.0	0.0	4
2.0	4.0	2.0	100.0	0.0	7.0	3.0	365.0	4.0	4.0	5.0	3.0	0.0	1.0	7.0	0.0	6
2.0	6.0	2.0	98.5	5.0	5.0	4.0	617.0	6.0	1.0	0.0	1.0	1.0	39.0	3.0	0.0	8
2.0	3.0	1.0	100.0	3.0	7.0	3.0	103.0	5.0	5.0	16.0	2.0	0.0	1.0	7.0	0.0	4
2.0	3.0	1.0	100.0	3.0	5.0	6.0	462.0	5.0	7.0	19.0	2.0	0.0	1.0	3.0	0.0	4
2.0	6.0	2.0	98.7	7.0	3.0	4.0	594.0	5.0	2.0	22.0	1.0	1.0	249.0	7.0	1.0	10
1.0	5.0	4.0	99.2	3.0	7.0	6.0	338.0	6.0	6.0	0.0	2.0	1.0	39.0	7.0	1.0	5
2.0	4.0	2.0	100.0	1.0	3.0	9.0	418.0	5.0	2.0	10.0	3.0	0.0	1.0	3.0	0.0	5
2.0	4.0	1.0	0.0	0.0	7.0	5.0	200.0	4.0	4.0	16.0	2.0	0.0	1.0	7.0	0.0	10
6.0	7.0	2.0	0.0	0.0	3.0	4.0	492.0	4.0	1.0	23.0	1.0	0.0	1.0	3.0	1.0	20
2.0	5.0	2.0	100.0	1.0	7.0	9.0	148.0	4.0	4.0	18.0	2.0	0.0	1.0	7.0	0.0	13
6.0	6.0	2.0	100.0	3.0	1.0	3.0	272.0	4.0	3.0	13.0	2.0	1.0	39.0	3.0	0.0	17
2.0	2.0	1.0	100.0	3.0	5.0	6.0	287.0	5.0	7.0	16.0	2.0	0.0	1.0	7.0	0.0	2
2.0	3.0	2.0	100.0	1.0	3.0	5.0	147.0	4.0	1.0	22.0	2.0	1.0	39.0	3.0	0.0	8
2.0	4.0	2.0	0.0	0.0	5.0	5.0	259.0	5.0	7.0	1.0	2.0	0.0	1.0	3.0	0.0	8
1.0	4.0	2.0	0.0	0.0	7.0	6.0	1015.0	6.0	6.0	0.0	2.0	0.0	1.0	7.0	1.0	8
2.0	5.0	2.0	100.0	0.0	7.0	7.0	625.0	4.0	4.0	19.0	3.0	1.0	39.0	3.0	0.0	13
2.0	4.0	2.0	100.0	3.0	7.0	8.0	826.0	5.0	5.0	5.0	2.0	0.0	1.0	7.0	0.0	7
1.0	3.0	1.0	100.0	3.0	1.0	3.0	228.0	5.0	4.0	22.0	2.0	1.0	40.0	3.0	0.0	2
2.0	3.0	2.0	100.0	1.0	1.0	4.0	955.0	6.0	5.0	1.0	1.0	1.0	40.0	7.0	0.0	4
2.0	5.0	2.0	100.0	3.0	1.0	7.0	1665.0	5.0	4.0	20.0	1.0	0.0	1.0	3.0	1.0	16
2.0	3.0	2.0	0.0	0.0	3.0	3.0	201.0	4.0	1.0	16.0	3.0	1.0	39.0	7.0	0.0	5
6.0	3.0	2.0	99.7	4.0	1.0	3.0	4883.0	5.0	4.0	13.0	1.0	0.0	249.0	3.0	1.0	11
2.0	4.0	2.0	100.0	1.0	7.0	8.0	448.0	4.0	4.0	12.0	2.0	0.0	1.0	7.0	0.0	10
2.0	5.0	2.0	100.0	3.0	7.0	6.0	201.0	6.0	6.0	7.0	2.0	0.0	1.0	3.0	0.0	10
2.0	4.0	2.0	100.0	4.0	3.0	4.0	456.0	6.0	3.0	2.0	2.0	1.0	40.0	7.0	0.0	7
2.0	5.0	2.0	94.7	3.0	5.0	8.0	655.0	4.0	6.0	14.0	2.0	1.0	39.0	7.0	0.0	14
2.0	4.0	2.0	100.0	3.0	7.0	5.0	95.0	6.0	6.0	4.0	2.0	1.0	39.0	7.0	0.0	9
2.0	5.0	2.0	100.0	3.0	1.0	5.0	229.0	5.0	4.0	3.0	2.0	0.0	1.0	3.0	0.0	11
2.0	3.0	2.0	98.8	4.0	1.0	3.0	5400.0	6.0	5.0	5.0	1.0	0.0	1.0	3.0	1.0	5
3.0	4.0	2.0	100.0	4.0	3.0	3.0	381.0	5.0	2.0	2.0	1.0	1.0	39.0	3.0	0.0	7
2.0	5.0	2.0	99.4	5.0	5.0	4.0	604.0	5.0	7.0	3.0	1.0	0.0	1.0	3.0	1.0	15
2.0	3.0	2.0	100.0	1.0	7.0	6.0	23.0	4.0	4.0	18.0	1.0	0.0	1.0	5.0	1.0	6
1.0	5.0	2.0	100.0	3.0	1.0	6.0	220.0	4.0	3.0	23.0	2.0	0.0	1.0	5.0	0.0	8
6.0	7.0	4.0	99.2	3.0	3.0	3.0	39.0	5.0	2.0	3.0	2.0	0.0	1.0	3.0	1.0	33
2.0	4.0	2.0	100.0	1.0	7.0	4.0	764.0	4.0	4.0	20.0	2.0	0.0	1.0	7.0	0.0	10
2.0	4.0	2.0	0.0	1.0	5.0	3.0	169.0	5.0	7.0	21.0	3.0	1.0	39.0	7.0	0.0	8
1.0	5.0	3.0	100.0	4.0	3.0	7.0	1950.0	5.0	2.0	0.0	1.0	0.0	1.0	3.0	0.0	9
2.0	3.0	1.0	100.0	1.0	7.0	3.0	60.0	4.0	4.0	21.0	2.0	0.0	1.0	7.0	0.0	3
2.0	3.0	1.0	99.5	3.0	3.0	5.0	307.0	5.0	2.0	20.0	3.0	0.0	1.0	5.0	0.0	2
2.0	3.0	2.0	0.0	2.0	3.0	8.0	340.0	4.0	1.0	19.0	2.0	0.0	1.0	7.0	0.0	4
2.0	5.0	2.0	100.0	1.0	3.0	5.0	306.0	6.0	3.0	2.0	2.0	1.0	39.0	7.0	0.0	17
2.0	3.0	2.0	100.0	4.0	7.0	8.0	2770.0	5.0	5.0	1.0	3.0	1.0	39.0	7.0	0.0	4
1.0	4.0	2.0	98.1	3.0	3.0	3.0	363.0	4.0	1.0	14.0	2.0	1.0	39.0	3.0	0.0	4
1.0	4.0	2.0	100.0	5.0	1.0	8.0	361.0	4.0	3.0	23.0	1.0	0.0	1.0	5.0	0.0	3
6.0	7.0	3.0	0.0	0.0	7.0	3.0	59.0	4.0	4.0	19.0	2.0	0.0	1.0	3.0	0.0	27
4.0	7.0	2.0	0.0	1.0	1.0	3.0	501.0	4.0	3.0	19.0	2.0	0.0	249.0	7.0	0.0	17
3.0	3.0	2.0	100.0	3.0	7.0	11.0	2268.0	6.0	6.0	4.0	3.0	0.0	1.0	5.0	1.0	8
2.0	3.0	1.0	100.0	3.0	3.0	5.0	335.0	6.0	3.0	1.0	2.0	0.0	1.0	5.0	0.0	4
2.0	4.0	2.0	100.0	3.0	3.0	7.0	571.0	4.0	1.0	13.0	1.0	0.0	1.0	5.0	0.0	7
2.0	4.0	2.0	100.0	0.0	3.0	6.0	220.0	5.0	2.0	7.0	2.0	0.0	1.0	7.0	0.0	8
6.0	5.0	2.0	100.0	1.0	1.0	10.0	856.0	5.0	4.0	2.0	2.0	0.0	1.0	7.0	0.0	14
3.0	3.0	2.0	99.5	7.0	1.0	3.0	305.0	5.0	4.0	16.0	1.0	1.0	40.0	7.0	0.0	5
2.0	3.0	1.0	99.3	4.0	1.0	7.0	1235.0	5.0	4.0	20.0	1.0	1.0	40.0	3.0	1.0	5
2.0	5.0	2.0	100.0	1.0	3.0	4.0	278.0	4.0	1.0	21.0	2.0	0.0	1.0	7.0	0.0	13
1.0	3.0	3.0	100.0	3.0	1.0	7.0	1008.0	5.0	4.0	21.0	2.0	1.0	40.0	7.0	0.0	5
2.0	3.0	3.0	100.0	3.0	5.0	8.0	445.0	4.0	6.0	18.0	1.0	0.0	1.0	5.0	1.0	7
2.0	5.0	2.0	100.0	3.0	1.0	5.0	379.0	5.0	4.0	16.0	2.0	0.0	1.0	7.0	0.0	11
2.0	6.0	2.0	100.0	3.0	1.0	3.0	276.0	5.0	4.0	17.0	2.0	0.0	1.0	5.0	0.0	11
2.0	4.0	2.0	100.0	1.0	7.0	5.0	191.0	5.0	5.0	4.0	2.0	1.0	39.0	7.0	0.0	9
1.0	3.0	2.0	100.0	4.0	1.0	8.0	165.0	4.0	3.0	17.0	0.0	0.0	1.0	5.0	1.0	2
6.0	3.0	2.0	98.4	5.0	3.0	3.0	4883.0	6.0	3.0	0.0	1.0	0.0	249.0	3.0	1.0	12
2.0	5.0	2.0	100.0	0.0	1.0	3.0	360.0	4.0	3.0	18.0	2.0	0.0	2.0	7.0	0.0	11
2.0	5.0	2.0	99.7	4.0	1.0	3.0	3174.0	6.0	5.0	0.0	1.0	0.0	1.0	5.0	1.0	12
2.0	4.0	3.0	100.0	3.0	7.0	4.0	171.0	5.0	5.0	22.0	2.0	1.0	39.0	7.0	0.0	9
2.0	3.0	1.0	100.0	5.0	7.0	5.0	148.0	5.0	5.0	5.0	2.0	1.0	39.0	7.0	1.0	5
2.0	5.0	3.0	100.0	0.0	3.0	5.0	404.0	5.0	2.0	20.0	2.0	0.0	1.0	7.0	0.0	12
2.0	3.0	2.0	100.0	1.0	7.0	11.0	210.0	4.0	4.0	21.0	2.0	1.0	39.0	7.0	0.0	7
2.0	1.0	1.0	100.0	1.0	3.0	3.0	159.0	5.0	2.0	17.0	1.0	0.0	1.0	7.0	0.0	2
1.0	7.0	2.0	100.0	3.0	3.0	5.0	355.0	5.0	2.0	19.0	2.0	1.0	12.0	7.0	0.0	18
2.0	4.0	2.0	100.0	3.0	1.0	5.0	189.0	5.0	4.0	3.0	1.0	0.0	1.0	5.0	0.0	8
1.0	2.0	2.0	100.0	1.0	3.0	4.0	177.0	4.0	1.0	22.0	3.0	1.0	39.0	7.0	0.0	1
2.0	4.0	2.0	100.0	1.0	7.0	4.0	154.0	5.0	5.0	21.0	2.0	0.0	1.0	5.0	0.0	8
2.0	3.0	2.0	100.0	3.0	1.0	7.0	167.0	4.0	3.0	21.0	2.0	0.0	1.0	7.0	0.0	6
1.0	7.0	2.0	100.0	2.0	3.0	4.0	247.0	4.0	1.0	18.0	2.0	0.0	1.0	5.0	0.0	6
6.0	6.0	2.0	99.6	4.0	3.0	6.0	121.0	4.0	1.0	13.0	2.0	1.0	40.0	7.0	1.0	18
2.0	4.0	2.0	100.0	3.0	1.0	9.0	23.0	5.0	4.0	16.0	2.0	1.0	40.0	7.0	0.0	10
1.0	5.0	2.0	85.7	0.0	3.0	3.0	102.0	4.0	1.0	18.0	3.0	0.0	249.0	5.0	0.0	8
2.0	4.0	2.0	0.0	0.0	3.0	6.0	338.0	5.0	2.0	1.0	2.0	0.0	1.0	7.0	0.0	6
2.0	5.0	2.0	100.0	0.0	7.0	12.0	500.0	4.0	4.0	19.0	2.0	0.0	1.0	7.0	0.0	12
1.0	3.0	1.0	99.5	5.0	3.0	7.0	481.0	6.0	3.0	1.0	1.0	1.0	39.0	7.0	0.0	2
2.0	3.0	1.0	99.5	8.0	3.0	8.0	395.0	6.0	3.0	2.0	1.0	1.0	39.0	3.0	1.0	5
2.0	7.0	2.0	95.7	1.0	7.0	3.0	66.0	4.0	4.0	23.0	1.0	1.0	39.0	7.0	0.0	18
4.0	3.0	1.0	0.0	0.0	7.0	5.0	125.0	5.0	5.0	16.0	2.0	0.0	1.0	3.0	0.0	5
2.0	1.0	1.0	100.0	1.0	5.0	8.0	334.0	6.0	1.0	0.0	2.0	0.0	1.0	7.0	0.0	2
6.0	4.0	1.0	100.0	2.0	7.0	8.0	88.0	5.0	5.0	4.0	2.0	0.0	1.0	7.0	1.0	7
2.0	4.0	2.0	100.0	3.0	3.0	4.0	156.0	5.0	2.0	13.0	1.0	0.0	1.0	5.0	0.0	8
2.0	4.0	1.0	100.0	3.0	3.0	3.0	487.0	6.0	3.0	2.0	2.0	0.0	1.0	7.0	0.0	8
2.0	4.0	2.0	100.0	0.0	3.0	3.0	132.0	6.0	3.0	0.0	2.0	0.0	1.0	3.0	0.0	9
2.0	5.0	2.0	100.0	3.0	3.0	7.0	513.0	5.0	2.0	1.0	1.0	0.0	249.0	5.0	0.0	20
2.0	6.0	2.0	100.0	0.0	5.0	8.0	420.0	4.0	6.0	5.0	2.0	0.0	249.0	7.0	0.0	13
2.0	3.0	1.0	100.0	3.0	5.0	4.0	295.0	6.0	1.0	0.0	2.0	1.0	39.0	7.0	0.0	4
2.0	5.0	2.0	100.0	1.0	7.0	5.0	180.0	5.0	5.0	19.0	2.0	0.0	1.0	7.0	0.0	17
1.0	4.0	3.0	100.0	1.0	5.0	7.0	190.0	5.0	7.0	15.0	2.0	1.0	39.0	3.0	0.0	10
2.0	5.0	2.0	100.0	3.0	1.0	8.0	2159.0	6.0	5.0	5.0	2.0	0.0	1.0	3.0	0.0	16
2.0	5.0	2.0	100.0	3.0	3.0	11.0	3371.0	4.0	1.0	17.0	2.0	0.0	249.0	5.0	0.0	10
2.0	4.0	2.0	100.0	0.0	7.0	3.0	62.0	4.0	4.0	21.0	2.0	0.0	1.0	3.0	0.0	7
2.0	5.0	2.0	100.0	3.0	3.0	4.0	290.0	4.0	1.0	16.0	2.0	0.0	1.0	7.0	0.0	10
6.0	7.0	3.0	100.0	1.0	3.0	3.0	111.0	5.0	2.0	8.0	2.0	0.0	1.0	7.0	0.0	26
