Condition	Model	Storage	Seller rating	Seller rating count	Duration	Number of pictures	Length of description	End Weekday	Start Weekday	End Hour	Handling time	Global shipping	Shipping Locations	Shipping Type	Return accepted	Price
2.0	4.0	2.0	100.0	3.0	7.0	5.0	117.0	4.0	4.0	20.0	2.0	1.0	39.0	3.0	0.0	152.5
2.0	4.0	2.0	100.0	0.0	5.0	3.0	110.0	4.0	6.0	19.0	1.0	0.0	1.0	7.0	0.0	174.76
2.0	6.0	2.0	100.0	2.0	7.0	4.0	447.0	5.0	5.0	15.0	2.0	0.0	1.0	7.0	0.0	305.0
2.0	4.0	2.0	100.0	2.0	3.0	4.0	342.0	4.0	1.0	17.0	2.0	0.0	1.0	5.0	0.0	270.43
2.0	2.0	3.0	100.0	0.0	3.0	3.0	293.0	6.0	3.0	0.0	3.0	0.0	1.0	3.0	0.0	43.09
6.0	3.0	3.0	98.4	5.0	1.0	4.0	4373.0	6.0	5.0	4.0	1.0	0.0	249.0	3.0	1.0	305.0
2.0	7.0	4.0	100.0	1.0	1.0	8.0	216.0	6.0	5.0	0.0	2.0	1.0	40.0	7.0	0.0	540.0
2.0	3.0	1.0	100.0	3.0	7.0	12.0	510.0	6.0	6.0	3.0	2.0	0.0	1.0	5.0	0.0	172.5
2.0	3.0	2.0	100.0	1.0	5.0	4.0	261.0	5.0	7.0	15.0	2.0	0.0	1.0	7.0	0.0	152.5
2.0	3.0	1.0	100.0	3.0	1.0	3.0	92.0	5.0	4.0	23.0	1.0	0.0	1.0	3.0	0.0	100.0
2.0	7.0	4.0	100.0	3.0	7.0	5.0	797.0	6.0	6.0	2.0	2.0	1.0	39.0	3.0	0.0	637.0
2.0	7.0	2.0	100.0	0.0	7.0	7.0	365.0	4.0	4.0	16.0	3.0	0.0	249.0	3.0	0.0	305.0
2.0	3.0	1.0	100.0	1.0	3.0	5.0	153.0	5.0	2.0	14.0	2.0	0.0	1.0	7.0	0.0	81.0
2.0	3.0	2.0	0.0	0.0	3.0	5.0	141.0	4.0	1.0	19.0	2.0	0.0	1.0	5.0	0.0	122.5
2.0	4.0	2.0	100.0	0.0	3.0	6.0	264.0	4.0	1.0	21.0	2.0	0.0	1.0	7.0	0.0	142.5
1.0	4.0	2.0	100.0	4.0	3.0	3.0	198.0	6.0	3.0	0.0	1.0	1.0	39.0	7.0	0.0	63.0
2.0	1.0	2.0	100.0	0.0	7.0	6.0	326.0	5.0	5.0	23.0	2.0	0.0	1.0	5.0	0.0	53.0
1.0	5.0	2.0	100.0	3.0	5.0	3.0	233.0	4.0	6.0	20.0	1.0	0.0	1.0	3.0	0.0	81.0
1.0	6.0	2.0	100.0	3.0	7.0	4.0	213.0	5.0	5.0	0.0	2.0	0.0	1.0	7.0	0.0	255.0
2.0	3.0	1.0	100.0	3.0	7.0	6.0	219.0	5.0	5.0	13.0	2.0	1.0	39.0	7.0	0.0	110.99
2.0	3.0	3.0	100.0	3.0	7.0	12.0	1185.0	6.0	6.0	0.0	1.0	1.0	5.0	7.0	1.0	232.5
2.0	4.0	2.0	96.1	2.0	7.0	9.0	457.0	5.0	5.0	4.0	2.0	0.0	1.0	5.0	0.0	152.75
2.0	5.0	2.0	100.0	2.0	3.0	6.0	478.0	5.0	2.0	1.0	2.0	0.0	1.0	3.0	1.0	315.0
2.0	4.0	3.0	100.0	2.0	7.0	4.0	74.0	4.0	4.0	17.0	2.0	0.0	1.0	7.0	0.0	168.04
2.0	7.0	2.0	100.0	3.0	1.0	4.0	671.0	4.0	3.0	19.0	2.0	1.0	39.0	7.0	1.0	305.0
2.0	6.0	2.0	100.0	0.0	7.0	4.0	91.0	6.0	6.0	0.0	3.0	0.0	1.0	3.0	0.0	187.5
2.0	4.0	2.0	97.7	3.0	1.0	4.0	1102.0	4.0	3.0	19.0	2.0	0.0	249.0	7.0	0.0	217.5
2.0	3.0	2.0	100.0	3.0	1.0	3.0	132.0	5.0	4.0	17.0	2.0	0.0	1.0	5.0	0.0	111.5
2.0	3.0	2.0	97.0	1.0	7.0	12.0	513.0	4.0	4.0	16.0	2.0	1.0	39.0	7.0	1.0	102.5
2.0	2.0	1.0	100.0	1.0	7.0	6.0	233.0	5.0	5.0	14.0	2.0	1.0	39.0	7.0	0.0	100.0
2.0	7.0	2.0	90.9	0.0	3.0	10.0	1733.0	4.0	1.0	17.0	1.0	0.0	1.0	7.0	0.0	472.0
2.0	2.0	3.0	100.0	2.0	5.0	3.0	379.0	6.0	1.0	1.0	1.0	0.0	1.0	7.0	0.0	30.0
2.0	4.0	2.0	99.9	7.0	7.0	10.0	241.0	6.0	6.0	0.0	1.0	0.0	249.0	7.0	1.0	165.67
6.0	7.0	2.0	100.0	3.0	3.0	3.0	405.0	5.0	2.0	22.0	2.0	0.0	249.0	5.0	1.0	550.0
6.0	6.0	2.0	0.0	0.0	7.0	4.0	233.0	5.0	5.0	17.0	1.0	0.0	1.0	5.0	0.0	202.4
1.0	5.0	2.0	100.0	5.0	7.0	4.0	400.0	5.0	5.0	20.0	1.0	0.0	1.0	3.0	1.0	123.4
2.0	3.0	3.0	100.0	3.0	5.0	8.0	469.0	4.0	6.0	19.0	1.0	0.0	1.0	5.0	1.0	134.5
2.0	3.0	1.0	100.0	2.0	5.0	4.0	104.0	5.0	7.0	0.0	2.0	1.0	39.0	7.0	0.0	122.5
6.0	3.0	1.0	100.0	2.0	7.0	4.0	120.0	4.0	4.0	22.0	3.0	0.0	1.0	5.0	0.0	236.5
2.0	3.0	1.0	100.0	1.0	3.0	5.0	23.0	4.0	1.0	16.0	2.0	1.0	39.0	7.0	0.0	93.51
1.0	2.0	1.0	100.0	2.0	5.0	3.0	511.0	6.0	1.0	2.0	1.0	0.0	1.0	7.0	0.0	24.7
2.0	7.0	2.0	100.0	4.0	7.0	12.0	1201.0	5.0	5.0	14.0	1.0	0.0	249.0	3.0	1.0	631.0
2.0	3.0	1.0	100.0	0.0	7.0	6.0	173.0	4.0	4.0	17.0	2.0	0.0	1.0	7.0	0.0	46.0
2.0	7.0	2.0	100.0	5.0	5.0	4.0	1612.0	6.0	1.0	1.0	2.0	0.0	6.0	3.0	1.0	430.0
3.0	4.0	4.0	100.0	5.0	5.0	11.0	1198.0	6.0	1.0	3.0	3.0	1.0	39.0	7.0	0.0	247.5
2.0	4.0	2.0	100.0	3.0	7.0	8.0	378.0	6.0	6.0	0.0	2.0	0.0	1.0	7.0	0.0	169.0
1.0	7.0	4.0	100.0	0.0	5.0	9.0	454.0	5.0	7.0	4.0	1.0	0.0	1.0	7.0	0.0	355.0
2.0	4.0	2.0	100.0	6.0	3.0	10.0	512.0	5.0	2.0	15.0	1.0	0.0	1.0	5.0	1.0	220.27
2.0	3.0	2.0	99.6	4.0	1.0	4.0	92.0	5.0	4.0	18.0	1.0	1.0	40.0	7.0	0.0	190.0
2.0	4.0	2.0	100.0	1.0	7.0	7.0	289.0	4.0	4.0	22.0	2.0	0.0	1.0	7.0	0.0	176.36
2.0	4.0	2.0	100.0	3.0	1.0	7.0	271.0	6.0	5.0	1.0	2.0	1.0	40.0	3.0	1.0	167.5
6.0	3.0	3.0	98.4	5.0	1.0	4.0	4373.0	6.0	5.0	4.0	1.0	0.0	249.0	3.0	1.0	365.0
2.0	3.0	2.0	100.0	3.0	5.0	3.0	123.0	5.0	7.0	23.0	1.0	0.0	1.0	3.0	0.0	125.0
2.0	5.0	2.0	100.0	0.0	3.0	3.0	145.0	5.0	2.0	18.0	2.0	0.0	1.0	7.0	0.0	242.51
2.0	5.0	2.0	100.0	0.0	3.0	9.0	716.0	5.0	2.0	4.0	2.0	0.0	1.0	7.0	0.0	395.0
1.0	4.0	2.0	100.0	3.0	7.0	4.0	188.0	4.0	4.0	22.0	3.0	0.0	1.0	3.0	0.0	117.95
2.0	5.0	2.0	100.0	2.0	5.0	5.0	249.0	4.0	6.0	19.0	2.0	0.0	1.0	5.0	0.0	310.0
2.0	3.0	2.0	100.0	0.0	5.0	11.0	190.0	5.0	7.0	21.0	2.0	0.0	1.0	3.0	0.0	97.0
2.0	5.0	2.0	100.0	2.0	1.0	8.0	502.0	6.0	5.0	1.0	2.0	0.0	1.0	7.0	0.0	274.0
2.0	1.0	1.0	100.0	3.0	7.0	9.0	413.0	4.0	4.0	15.0	2.0	0.0	2.0	5.0	0.0	12.49
6.0	3.0	1.0	100.0	3.0	3.0	6.0	334.0	4.0	1.0	19.0	1.0	1.0	40.0	7.0	1.0	180.0
1.0	7.0	2.0	100.0	3.0	1.0	6.0	97.0	4.0	3.0	20.0	2.0	0.0	249.0	7.0	0.0	270.0
2.0	6.0	2.0	100.0	1.0	3.0	3.0	245.0	4.0	1.0	16.0	2.0	0.0	1.0	7.0	0.0	242.5
2.0	5.0	2.0	100.0	0.0	7.0	7.0	460.0	5.0	5.0	13.0	2.0	0.0	1.0	3.0	0.0	360.0
2.0	3.0	2.0	100.0	3.0	1.0	7.0	221.0	5.0	4.0	18.0	2.0	0.0	1.0	5.0	0.0	120.0
2.0	5.0	2.0	98.6	2.0	7.0	6.0	516.0	4.0	4.0	5.0	2.0	0.0	1.0	7.0	0.0	275.0
1.0	5.0	2.0	100.0	1.0	7.0	3.0	64.0	4.0	4.0	5.0	1.0	0.0	1.0	7.0	0.0	158.49
6.0	7.0	2.0	100.0	1.0	1.0	3.0	209.0	5.0	4.0	18.0	1.0	0.0	1.0	7.0	0.0	655.0
1.0	3.0	1.0	100.0	1.0	3.0	6.0	242.0	6.0	3.0	3.0	3.0	0.0	1.0	7.0	0.0	64.0
2.0	4.0	1.0	99.6	4.0	3.0	3.0	261.0	4.0	1.0	18.0	3.0	0.0	1.0	5.0	0.0	142.5
2.0	1.0	1.0	100.0	3.0	7.0	9.0	393.0	6.0	6.0	0.0	3.0	1.0	39.0	7.0	0.0	30.0
2.0	3.0	1.0	99.4	4.0	1.0	8.0	844.0	5.0	4.0	23.0	1.0	1.0	40.0	3.0	1.0	102.5
2.0	5.0	2.0	100.0	0.0	7.0	3.0	87.0	4.0	4.0	15.0	2.0	0.0	1.0	7.0	0.0	345.0
1.0	5.0	2.0	100.0	0.0	7.0	9.0	29.0	6.0	6.0	3.0	2.0	0.0	1.0	7.0	0.0	150.0
2.0	7.0	2.0	100.0	1.0	7.0	4.0	250.0	5.0	5.0	2.0	3.0	1.0	39.0	7.0	0.0	435.0
2.0	4.0	2.0	99.1	3.0	1.0	10.0	190.0	5.0	4.0	1.0	2.0	0.0	1.0	5.0	0.0	142.5
2.0	3.0	1.0	98.5	5.0	1.0	7.0	812.0	6.0	5.0	4.0	1.0	1.0	40.0	7.0	1.0	100.0
2.0	4.0	2.0	100.0	1.0	3.0	3.0	185.0	5.0	2.0	19.0	3.0	1.0	39.0	7.0	0.0	197.5
6.0	2.0	1.0	100.0	4.0	1.0	4.0	594.0	5.0	4.0	16.0	1.0	0.0	1.0	5.0	0.0	124.5
2.0	5.0	2.0	100.0	2.0	1.0	4.0	94.0	5.0	4.0	14.0	2.0	0.0	1.0	5.0	0.0	270.0
2.0	3.0	2.0	94.7	3.0	5.0	8.0	632.0	4.0	6.0	14.0	2.0	1.0	39.0	7.0	0.0	144.03
2.0	3.0	2.0	100.0	1.0	7.0	4.0	466.0	4.0	4.0	15.0	3.0	1.0	39.0	5.0	0.0	75.51
2.0	4.0	2.0	100.0	5.0	7.0	8.0	816.0	5.0	5.0	14.0	1.0	0.0	249.0	5.0	0.0	282.0
2.0	4.0	2.0	100.0	3.0	5.0	3.0	432.0	6.0	1.0	1.0	2.0	0.0	1.0	5.0	0.0	202.5
2.0	5.0	2.0	100.0	0.0	3.0	6.0	198.0	5.0	2.0	13.0	2.0	0.0	1.0	3.0	0.0	360.01
2.0	4.0	2.0	100.0	3.0	7.0	3.0	608.0	4.0	4.0	22.0	2.0	0.0	1.0	5.0	0.0	132.0
2.0	3.0	1.0	100.0	2.0	1.0	5.0	339.0	5.0	4.0	2.0	2.0	0.0	1.0	3.0	0.0	105.0
2.0	3.0	2.0	97.8	3.0	3.0	4.0	445.0	5.0	2.0	0.0	2.0	1.0	39.0	7.0	0.0	85.5
2.0	4.0	2.0	100.0	3.0	7.0	4.0	320.0	6.0	6.0	4.0	2.0	0.0	1.0	7.0	0.0	171.35
2.0	4.0	2.0	100.0	2.0	7.0	12.0	480.0	5.0	5.0	1.0	2.0	0.0	1.0	3.0	0.0	178.04
2.0	5.0	2.0	0.0	0.0	3.0	4.0	239.0	5.0	2.0	20.0	2.0	0.0	1.0	3.0	0.0	182.5
2.0	5.0	2.0	100.0	3.0	7.0	7.0	564.0	5.0	5.0	1.0	2.0	0.0	1.0	5.0	0.0	320.0
3.0	5.0	3.0	100.0	3.0	7.0	10.0	294.0	4.0	4.0	18.0	3.0	0.0	1.0	3.0	0.0	421.0
2.0	5.0	4.0	98.4	3.0	3.0	5.0	411.0	6.0	3.0	2.0	2.0	0.0	1.0	5.0	0.0	425.92
2.0	5.0	2.0	100.0	3.0	3.0	6.0	59.0	4.0	1.0	20.0	2.0	0.0	1.0	3.0	0.0	338.0
1.0	3.0	1.0	98.7	5.0	7.0	7.0	4012.0	6.0	6.0	1.0	1.0	0.0	1.0	3.0	1.0	71.73
1.0	4.0	2.0	0.0	0.0	3.0	3.0	219.0	5.0	2.0	1.0	2.0	0.0	1.0	7.0	1.0	137.5
2.0	1.0	1.0	0.0	0.0	3.0	5.0	55.0	5.0	2.0	4.0	1.0	0.0	1.0	5.0	0.0	12.49
2.0	7.0	2.0	100.0	1.0	1.0	3.0	365.0	5.0	4.0	0.0	2.0	0.0	1.0	3.0	0.0	305.0
2.0	5.0	3.0	0.0	1.0	1.0	7.0	158.0	5.0	4.0	20.0	1.0	0.0	1.0	7.0	0.0	326.0
2.0	7.0	2.0	100.0	3.0	1.0	10.0	430.0	4.0	3.0	16.0	1.0	1.0	249.0	3.0	0.0	580.0
2.0	2.0	1.0	100.0	2.0	5.0	3.0	185.0	5.0	7.0	14.0	2.0	1.0	39.0	7.0	0.0	45.0
1.0	3.0	1.0	100.0	3.0	5.0	6.0	680.0	6.0	1.0	1.0	2.0	0.0	1.0	5.0	0.0	125.38
6.0	7.0	2.0	100.0	3.0	3.0	3.0	179.0	4.0	1.0	19.0	1.0	0.0	1.0	3.0	0.0	642.0
2.0	3.0	1.0	100.0	1.0	1.0	4.0	222.0	6.0	5.0	4.0	2.0	0.0	1.0	7.0	0.0	127.5
2.0	4.0	2.0	98.6	5.0	1.0	3.0	56.0	5.0	4.0	2.0	3.0	0.0	1.0	3.0	0.0	200.0
2.0	5.0	3.0	100.0	0.0	7.0	4.0	121.0	5.0	5.0	2.0	1.0	0.0	1.0	7.0	0.0	336.0
2.0	2.0	1.0	94.6	2.0	1.0	3.0	187.0	4.0	3.0	13.0	2.0	0.0	39.0	7.0	0.0	48.79
2.0	4.0	2.0	100.0	3.0	10.0	3.0	189.0	6.0	3.0	0.0	3.0	1.0	39.0	7.0	1.0	247.5
2.0	7.0	2.0	100.0	3.0	5.0	10.0	389.0	4.0	6.0	15.0	2.0	0.0	1.0	3.0	0.0	460.0
2.0	2.0	1.0	100.0	1.0	5.0	12.0	900.0	5.0	7.0	23.0	1.0	0.0	1.0	7.0	1.0	72.0
1.0	5.0	2.0	100.0	5.0	1.0	7.0	1883.0	6.0	5.0	0.0	1.0	0.0	249.0	7.0	1.0	112.5
2.0	5.0	3.0	100.0	1.0	7.0	6.0	360.0	4.0	4.0	13.0	2.0	0.0	1.0	3.0	0.0	405.0
2.0	4.0	2.0	99.9	4.0	7.0	5.0	239.0	4.0	4.0	17.0	1.0	1.0	39.0	3.0	1.0	154.0
2.0	4.0	2.0	99.5	4.0	3.0	5.0	219.0	4.0	1.0	21.0	1.0	0.0	1.0	3.0	1.0	172.5
2.0	3.0	3.0	100.0	3.0	3.0	4.0	800.0	5.0	2.0	16.0	2.0	1.0	39.0	3.0	0.0	152.88
1.0	4.0	2.0	100.0	3.0	7.0	6.0	287.0	4.0	4.0	16.0	3.0	1.0	39.0	7.0	0.0	93.0
2.0	4.0	2.0	100.0	0.0	7.0	3.0	365.0	4.0	4.0	5.0	3.0	0.0	1.0	7.0	0.0	144.5
2.0	6.0	2.0	98.5	5.0	5.0	4.0	617.0	6.0	1.0	0.0	1.0	1.0	39.0	3.0	0.0	178.5
2.0	3.0	1.0	100.0	3.0	7.0	3.0	103.0	5.0	5.0	16.0	2.0	0.0	1.0	7.0	0.0	84.0
2.0	3.0	1.0	100.0	3.0	5.0	6.0	462.0	5.0	7.0	19.0	2.0	0.0	1.0	3.0	0.0	90.5
2.0	6.0	2.0	98.7	7.0	3.0	4.0	594.0	5.0	2.0	22.0	1.0	1.0	249.0	7.0	1.0	230.7
1.0	5.0	4.0	99.2	3.0	7.0	6.0	338.0	6.0	6.0	0.0	2.0	1.0	39.0	7.0	1.0	112.0
2.0	4.0	2.0	100.0	1.0	3.0	9.0	418.0	5.0	2.0	10.0	3.0	0.0	1.0	3.0	0.0	122.5
2.0	4.0	1.0	0.0	0.0	7.0	5.0	200.0	4.0	4.0	16.0	2.0	0.0	1.0	7.0	0.0	247.49
6.0	7.0	2.0	0.0	0.0	3.0	4.0	492.0	4.0	1.0	23.0	1.0	0.0	1.0	3.0	1.0	475.0
2.0	5.0	2.0	100.0	1.0	7.0	9.0	148.0	4.0	4.0	18.0	2.0	0.0	1.0	7.0	0.0	310.0
6.0	6.0	2.0	100.0	3.0	1.0	3.0	272.0	4.0	3.0	13.0	2.0	1.0	39.0	3.0	0.0	416.0
2.0	2.0	1.0	100.0	3.0	5.0	6.0	287.0	5.0	7.0	16.0	2.0	0.0	1.0	7.0	0.0	31.5
2.0	3.0	2.0	100.0	1.0	3.0	5.0	147.0	4.0	1.0	22.0	2.0	1.0	39.0	3.0	0.0	195.0
2.0	4.0	2.0	0.0	0.0	5.0	5.0	259.0	5.0	7.0	1.0	2.0	0.0	1.0	3.0	0.0	180.0
1.0	4.0	2.0	0.0	0.0	7.0	6.0	1015.0	6.0	6.0	0.0	2.0	0.0	1.0	7.0	1.0	192.5
2.0	5.0	2.0	100.0	0.0	7.0	7.0	625.0	4.0	4.0	19.0	3.0	1.0	39.0	3.0	0.0	305.0
2.0	4.0	2.0	100.0	3.0	7.0	8.0	826.0	5.0	5.0	5.0	2.0	0.0	1.0	7.0	0.0	161.5
1.0	3.0	1.0	100.0	3.0	1.0	3.0	228.0	5.0	4.0	22.0	2.0	1.0	40.0	3.0	0.0	46.0
2.0	3.0	2.0	100.0	1.0	1.0	4.0	955.0	6.0	5.0	1.0	1.0	1.0	40.0	7.0	0.0	82.0
2.0	5.0	2.0	100.0	3.0	1.0	7.0	1665.0	5.0	4.0	20.0	1.0	0.0	1.0	3.0	1.0	385.0
2.0	3.0	2.0	0.0	0.0	3.0	3.0	201.0	4.0	1.0	16.0	3.0	1.0	39.0	7.0	0.0	105.0
6.0	3.0	2.0	99.7	4.0	1.0	3.0	4883.0	5.0	4.0	13.0	1.0	0.0	249.0	3.0	1.0	265.99
2.0	4.0	2.0	100.0	1.0	7.0	8.0	448.0	4.0	4.0	12.0	2.0	0.0	1.0	7.0	0.0	243.5
2.0	5.0	2.0	100.0	3.0	7.0	6.0	201.0	6.0	6.0	7.0	2.0	0.0	1.0	3.0	0.0	232.5
2.0	4.0	2.0	100.0	4.0	3.0	4.0	456.0	6.0	3.0	2.0	2.0	1.0	40.0	7.0	0.0	169.5
2.0	5.0	2.0	94.7	3.0	5.0	8.0	655.0	4.0	6.0	14.0	2.0	1.0	39.0	7.0	0.0	330.0
2.0	4.0	2.0	100.0	3.0	7.0	5.0	95.0	6.0	6.0	4.0	2.0	1.0	39.0	7.0	0.0	212.5
2.0	5.0	2.0	100.0	3.0	1.0	5.0	229.0	5.0	4.0	3.0	2.0	0.0	1.0	3.0	0.0	250.01
2.0	3.0	2.0	98.8	4.0	1.0	3.0	5400.0	6.0	5.0	5.0	1.0	0.0	1.0	3.0	1.0	117.5
3.0	4.0	2.0	100.0	4.0	3.0	3.0	381.0	5.0	2.0	2.0	1.0	1.0	39.0	3.0	0.0	150.0
2.0	5.0	2.0	99.4	5.0	5.0	4.0	604.0	5.0	7.0	3.0	1.0	0.0	1.0	3.0	1.0	365.0
2.0	3.0	2.0	100.0	1.0	7.0	6.0	23.0	4.0	4.0	18.0	1.0	0.0	1.0	5.0	1.0	145.5
1.0	5.0	2.0	100.0	3.0	1.0	6.0	220.0	4.0	3.0	23.0	2.0	0.0	1.0	5.0	0.0	197.5
6.0	7.0	4.0	99.2	3.0	3.0	3.0	39.0	5.0	2.0	3.0	2.0	0.0	1.0	3.0	1.0	800.0
2.0	4.0	2.0	100.0	1.0	7.0	4.0	764.0	4.0	4.0	20.0	2.0	0.0	1.0	7.0	0.0	235.0
2.0	4.0	2.0	0.0	1.0	5.0	3.0	169.0	5.0	7.0	21.0	3.0	1.0	39.0	7.0	0.0	192.5
1.0	5.0	3.0	100.0	4.0	3.0	7.0	1950.0	5.0	2.0	0.0	1.0	0.0	1.0	3.0	0.0	200.0
2.0	3.0	1.0	100.0	1.0	7.0	3.0	60.0	4.0	4.0	21.0	2.0	0.0	1.0	7.0	0.0	69.2
2.0	3.0	1.0	99.5	3.0	3.0	5.0	307.0	5.0	2.0	20.0	3.0	0.0	1.0	5.0	0.0	41.24
2.0	3.0	2.0	0.0	2.0	3.0	8.0	340.0	4.0	1.0	19.0	2.0	0.0	1.0	7.0	0.0	81.0
2.0	5.0	2.0	100.0	1.0	3.0	5.0	306.0	6.0	3.0	2.0	2.0	1.0	39.0	7.0	0.0	400.0
2.0	3.0	2.0	100.0	4.0	7.0	8.0	2770.0	5.0	5.0	1.0	3.0	1.0	39.0	7.0	0.0	99.0
1.0	4.0	2.0	98.1	3.0	3.0	3.0	363.0	4.0	1.0	14.0	2.0	1.0	39.0	3.0	0.0	78.77
1.0	4.0	2.0	100.0	5.0	1.0	8.0	361.0	4.0	3.0	23.0	1.0	0.0	1.0	5.0	0.0	65.94
6.0	7.0	3.0	0.0	0.0	7.0	3.0	59.0	4.0	4.0	19.0	2.0	0.0	1.0	3.0	0.0	655.0
4.0	7.0	2.0	0.0	1.0	1.0	3.0	501.0	4.0	3.0	19.0	2.0	0.0	249.0	7.0	0.0	411.21
3.0	3.0	2.0	100.0	3.0	7.0	11.0	2268.0	6.0	6.0	4.0	3.0	0.0	1.0	5.0	1.0	199.0
2.0	3.0	1.0	100.0	3.0	3.0	5.0	335.0	6.0	3.0	1.0	2.0	0.0	1.0	5.0	0.0	87.0
2.0	4.0	2.0	100.0	3.0	3.0	7.0	571.0	4.0	1.0	13.0	1.0	0.0	1.0	5.0	0.0	165.0
2.0	4.0	2.0	100.0	0.0	3.0	6.0	220.0	5.0	2.0	7.0	2.0	0.0	1.0	7.0	0.0	177.5
6.0	5.0	2.0	100.0	1.0	1.0	10.0	856.0	5.0	4.0	2.0	2.0	0.0	1.0	7.0	0.0	340.0
3.0	3.0	2.0	99.5	7.0	1.0	3.0	305.0	5.0	4.0	16.0	1.0	1.0	40.0	7.0	0.0	111.89
2.0	3.0	1.0	99.3	4.0	1.0	7.0	1235.0	5.0	4.0	20.0	1.0	1.0	40.0	3.0	1.0	117.5
2.0	5.0	2.0	100.0	1.0	3.0	4.0	278.0	4.0	1.0	21.0	2.0	0.0	1.0	7.0	0.0	315.0
1.0	3.0	3.0	100.0	3.0	1.0	7.0	1008.0	5.0	4.0	21.0	2.0	1.0	40.0	7.0	0.0	102.5
2.0	3.0	3.0	100.0	3.0	5.0	8.0	445.0	4.0	6.0	18.0	1.0	0.0	1.0	5.0	1.0	153.07
2.0	5.0	2.0	100.0	3.0	1.0	5.0	379.0	5.0	4.0	16.0	2.0	0.0	1.0	7.0	0.0	260.0
2.0	6.0	2.0	100.0	3.0	1.0	3.0	276.0	5.0	4.0	17.0	2.0	0.0	1.0	5.0	0.0	270.0
2.0	4.0	2.0	100.0	1.0	7.0	5.0	191.0	5.0	5.0	4.0	2.0	1.0	39.0	7.0	0.0	200.0
1.0	3.0	2.0	100.0	4.0	1.0	8.0	165.0	4.0	3.0	17.0	0.0	0.0	1.0	5.0	1.0	27.0
6.0	3.0	2.0	98.4	5.0	3.0	3.0	4883.0	6.0	3.0	0.0	1.0	0.0	249.0	3.0	1.0	276.0
2.0	5.0	2.0	100.0	0.0	1.0	3.0	360.0	4.0	3.0	18.0	2.0	0.0	2.0	7.0	0.0	270.0
2.0	5.0	2.0	99.7	4.0	1.0	3.0	3174.0	6.0	5.0	0.0	1.0	0.0	1.0	5.0	1.0	290.0
2.0	4.0	3.0	100.0	3.0	7.0	4.0	171.0	5.0	5.0	22.0	2.0	1.0	39.0	7.0	0.0	203.73
2.0	3.0	1.0	100.0	5.0	7.0	5.0	148.0	5.0	5.0	5.0	2.0	1.0	39.0	7.0	1.0	110.0
2.0	5.0	3.0	100.0	0.0	3.0	5.0	404.0	5.0	2.0	20.0	2.0	0.0	1.0	7.0	0.0	299.99
2.0	3.0	2.0	100.0	1.0	7.0	11.0	210.0	4.0	4.0	21.0	2.0	1.0	39.0	7.0	0.0	168.5
2.0	1.0	1.0	100.0	1.0	3.0	3.0	159.0	5.0	2.0	17.0	1.0	0.0	1.0	7.0	0.0	38.0
1.0	7.0	2.0	100.0	3.0	3.0	5.0	355.0	5.0	2.0	19.0	2.0	1.0	12.0	7.0	0.0	430.0
2.0	4.0	2.0	100.0	3.0	1.0	5.0	189.0	5.0	4.0	3.0	1.0	0.0	1.0	5.0	0.0	175.0
1.0	2.0	2.0	100.0	1.0	3.0	4.0	177.0	4.0	1.0	22.0	3.0	1.0	39.0	7.0	0.0	21.5
2.0	4.0	2.0	100.0	1.0	7.0	4.0	154.0	5.0	5.0	21.0	2.0	0.0	1.0	5.0	0.0	187.2
2.0	3.0	2.0	100.0	3.0	1.0	7.0	167.0	4.0	3.0	21.0	2.0	0.0	1.0	7.0	0.0	132.5
1.0	7.0	2.0	100.0	2.0	3.0	4.0	247.0	4.0	1.0	18.0	2.0	0.0	1.0	5.0	0.0	142.5
6.0	6.0	2.0	99.6	4.0	3.0	6.0	121.0	4.0	1.0	13.0	2.0	1.0	40.0	7.0	1.0	435.0
2.0	4.0	2.0	100.0	3.0	1.0	9.0	23.0	5.0	4.0	16.0	2.0	1.0	40.0	7.0	0.0	235.5
1.0	5.0	2.0	85.7	0.0	3.0	3.0	102.0	4.0	1.0	18.0	3.0	0.0	249.0	5.0	0.0	193.0
2.0	4.0	2.0	0.0	0.0	3.0	6.0	338.0	5.0	2.0	1.0	2.0	0.0	1.0	7.0	0.0	137.5
2.0	5.0	2.0	100.0	0.0	7.0	12.0	500.0	4.0	4.0	19.0	2.0	0.0	1.0	7.0	0.0	285.0
1.0	3.0	1.0	99.5	5.0	3.0	7.0	481.0	6.0	3.0	1.0	1.0	1.0	39.0	7.0	0.0	30.63
2.0	3.0	1.0	99.5	8.0	3.0	8.0	395.0	6.0	3.0	2.0	1.0	1.0	39.0	3.0	1.0	117.5
2.0	7.0	2.0	95.7	1.0	7.0	3.0	66.0	4.0	4.0	23.0	1.0	1.0	39.0	7.0	0.0	440.0
4.0	3.0	1.0	0.0	0.0	7.0	5.0	125.0	5.0	5.0	16.0	2.0	0.0	1.0	3.0	0.0	119.5
2.0	1.0	1.0	100.0	1.0	5.0	8.0	334.0	6.0	1.0	0.0	2.0	0.0	1.0	7.0	0.0	41.0
6.0	4.0	1.0	100.0	2.0	7.0	8.0	88.0	5.0	5.0	4.0	2.0	0.0	1.0	7.0	1.0	151.0
2.0	4.0	2.0	100.0	3.0	3.0	4.0	156.0	5.0	2.0	13.0	1.0	0.0	1.0	5.0	0.0	197.5
2.0	4.0	1.0	100.0	3.0	3.0	3.0	487.0	6.0	3.0	2.0	2.0	0.0	1.0	7.0	0.0	183.0
